FECHA,AÑO,MES,ESTACIÓN DEL AÑO,EVENTO INTERANUAL,Estacion,TSM,Chla,Longitud,Latitud,MES_NUM,ONI,Cluster
2008-04-01,2008,Abril,Primavera,Niña,Est 10°,21.4611,1.4375,-112.3,27.6,4,-0.8,2
2008-05-01,2008,Mayo,Primavera,Niña,Est 10°,22.4217,1.8407,-112.3,27.6,5,-0.6,2
2008-06-01,2008,Junio,Verano,Niña,Est 10°,26.7878,1.0428,-112.3,27.6,6,-0.4,2
2008-07-01,2008,Julio,Verano,Normal,Est 10°,28.6706,0.5975,-112.3,27.6,7,-0.2,2
2008-08-01,2008,Agosto,Verano,Normal,Est 10°,30.525,0.4615,-112.3,27.6,8,-0.2,2
2008-09-01,2008,Septiembre,Otoño,Normal,Est 10°,30.955,0.3972,-112.3,27.6,9,-0.4,2
2008-10-01,2008,Octubre,Otoño,Normal,Est 10°,28.8022,1.7443,-112.3,27.6,10,-0.6,2
2008-11-01,2008,Noviembre,Otoño,Niña,Est 10°,23.4445,1.3964,-112.3,27.6,11,-0.7,2
2008-12-01,2008,Diciembre,Invierno,Niña,Est 10°,19.6711,1.652,-112.3,27.6,12,-0.8,2
2009-01-01,2009,Enero,Invierno,Niña,Est 10°,18.6322,1.3022,-112.3,27.6,1,-0.8,2
2009-02-01,2009,Febrero,Invierno,Niña,Est 10°,16.9556,1.826,-112.3,27.6,2,-0.6,2
2009-03-01,2009,Marzo,Primavera,Niña,Est 10°,18.7567,2.1484,-112.3,27.6,3,-0.3,2
2009-04-01,2009,Abril,Primavera,Normal,Est 10°,18.8567,2.7019,-112.3,27.6,4,0.0,2
2009-05-01,2009,Mayo,Primavera,Normal,Est 10°,25.6933,0.6558,-112.3,27.6,5,0.3,2
2009-06-01,2009,Junio,Verano,Normal,Est 10°,26.5211,1.0012,-112.3,27.6,6,0.5,2
2009-07-01,2009,Julio,Verano,Niño,Est 10°,29.8989,0.548,-112.3,27.6,7,0.6,2
2009-08-01,2009,Agosto,Verano,Niño,Est 10°,30.7311,0.4562,-112.3,27.6,8,0.7,2
2009-09-01,2009,Septiembre,Otoño,Niño,Est 10°,30.225,0.6284,-112.3,27.6,9,1.0,2
2009-10-01,2009,Octubre,Otoño,Niño,Est 10°,28.3461,1.614,-112.3,27.6,10,1.4,2
2009-11-01,2009,Noviembre,Otoño,Niño,Est 10°,24.2417,1.7892,-112.3,27.6,11,1.6,2
2009-12-01,2009,Diciembre,Invierno,Niño,Est 10°,20.9306,1.4493,-112.3,27.6,12,1.5,2
2010-01-01,2010,Enero,Invierno,Niño,Est 10°,19.3328,2.037,-112.3,27.6,1,1.2,2
2010-02-01,2010,Febrero,Invierno,Niño,Est 10°,20.0322,1.8543,-112.3,27.6,2,0.8,2
2010-03-01,2010,Marzo,Primavera,Niño,Est 10°,20.425,1.6333,-112.3,27.6,3,0.4,2
2010-04-01,2010,Abril,Primavera,Normal,Est 10°,21.21,1.6443,-112.3,27.6,4,-0.2,2
2010-05-01,2010,Mayo,Primavera,Normal,Est 10°,24.7856,1.0916,-112.3,27.6,5,-0.7,2
2010-06-01,2010,Junio,Verano,Niña,Est 10°,28.2411,1.0666,-112.3,27.6,6,-1.0,2
2010-07-01,2010,Julio,Verano,Niña,Est 10°,28.4378,0.8517,-112.3,27.6,7,-1.3,2
2010-08-01,2010,Agosto,Verano,Niña,Est 10°,30.8933,0.3372,-112.3,27.6,8,-1.6,2
2010-09-01,2010,Septiembre,Otoño,Niña,Est 10°,30.03,0.6871,-112.3,27.6,9,-1.6,2
2010-10-01,2010,Octubre,Otoño,Niña,Est 10°,27.7456,1.2395,-112.3,27.6,10,-1.6,2
2010-11-01,2010,Noviembre,Otoño,Niña,Est 10°,20.8939,2.5278,-112.3,27.6,11,-1.6,2
2010-12-01,2010,Diciembre,Invierno,Niña,Est 10°,18.1478,1.7346,-112.3,27.6,12,-1.4,2
2011-01-01,2011,Enero,Invierno,Niña,Est 10°,16.6939,0.9083,-112.3,27.6,1,-1.2,2
2011-02-01,2011,Febrero,Invierno,Niña,Est 10°,16.9617,1.8458,-112.3,27.6,2,-0.9,2
2011-03-01,2011,Marzo,Primavera,Niña,Est 10°,17.2467,1.9449,-112.3,27.6,3,-0.7,2
2011-04-01,2011,Abril,Primavera,Niña,Est 10°,21.0133,2.0241,-112.3,27.6,4,-0.6,2
2011-05-01,2011,Mayo,Primavera,Niña,Est 10°,22.1422,2.2609,-112.3,27.6,5,-0.4,2
2011-06-01,2011,Junio,Verano,Normal,Est 10°,27.9067,1.2397,-112.3,27.6,6,-0.5,2
2011-07-01,2011,Julio,Verano,Niña,Est 10°,30.1822,0.8073,-112.3,27.6,7,-0.6,2
2011-08-01,2011,Agosto,Verano,Niña,Est 10°,31.8594,0.3834,-112.3,27.6,8,-0.8,2
2011-09-01,2011,Septiembre,Otoño,Niña,Est 10°,30.9828,0.6087,-112.3,27.6,9,-1.0,2
2011-10-01,2011,Octubre,Otoño,Niña,Est 10°,28.635,1.2862,-112.3,27.6,10,-1.1,2
2011-11-01,2011,Noviembre,Otoño,Niña,Est 10°,23.8967,3.1849,-112.3,27.6,11,-1.0,2
2011-12-01,2011,Diciembre,Invierno,Niña,Est 10°,18.7539,1.2572,-112.3,27.6,12,-0.9,2
2012-01-01,2012,Enero,Invierno,Niña,Est 10°,17.115,2.1495,-112.3,27.6,1,-0.7,2
2012-02-01,2012,Febrero,Invierno,Niña,Est 10°,16.8406,3.8124,-112.3,27.6,2,-0.6,2
2012-03-01,2012,Marzo,Primavera,Niña,Est 10°,17.0939,2.2101,-112.3,27.6,3,-0.5,2
2012-04-01,2012,Abril,Primavera,Niña,Est 10°,20.0528,2.9226,-112.3,27.6,4,-0.3,2
2012-05-01,2012,Mayo,Primavera,Normal,Est 10°,24.5317,2.4942,-112.3,27.6,5,0.0,2
2012-06-01,2012,Junio,Verano,Normal,Est 10°,29.125,2.4942,-112.3,27.6,6,0.2,2
2012-07-01,2012,Julio,Verano,Normal,Est 10°,29.0272,1.333,-112.3,27.6,7,0.4,2
2012-08-01,2012,Agosto,Verano,Normal,Est 10°,30.4917,1.1092,-112.3,27.6,8,0.4,2
2012-09-01,2012,Septiembre,Otoño,Normal,Est 10°,30.6656,2.2196,-112.3,27.6,9,0.3,2
2012-10-01,2012,Octubre,Otoño,Normal,Est 10°,28.1311,2.9411,-112.3,27.6,10,0.1,2
2012-11-01,2012,Noviembre,Otoño,Normal,Est 10°,25.2956,1.1051,-112.3,27.6,11,-0.2,2
2012-12-01,2012,Diciembre,Invierno,Normal,Est 10°,19.1611,2.4318,-112.3,27.6,12,-0.4,2
2013-01-01,2013,Enero,Invierno,Normal,Est 10°,16.9978,1.0743,-112.3,27.6,1,-0.4,2
2013-02-01,2013,Febrero,Invierno,Normal,Est 10°,16.9928,1.1352,-112.3,27.6,2,-0.3,2
2013-03-01,2013,Marzo,Primavera,Normal,Est 10°,19.2617,1.0915,-112.3,27.6,3,-0.3,2
2013-04-01,2013,Abril,Primavera,Normal,Est 10°,21.9967,1.1674,-112.3,27.6,4,-0.4,2
2013-05-01,2013,Mayo,Primavera,Normal,Est 10°,23.1072,1.348,-112.3,27.6,5,-0.4,2
2013-06-01,2013,Junio,Verano,Normal,Est 10°,27.7267,1.7361,-112.3,27.6,6,-0.4,2
2013-07-01,2013,Julio,Verano,Normal,Est 10°,30.1094,0.4001,-112.3,27.6,7,-0.3,2
2013-08-01,2013,Agosto,Verano,Normal,Est 10°,30.6761,0.6316,-112.3,27.6,8,-0.3,2
2013-09-01,2013,Septiembre,Otoño,Normal,Est 10°,31.0917,0.6387,-112.3,27.6,9,-0.2,2
2013-10-01,2013,Octubre,Otoño,Normal,Est 10°,27.2856,0.9478,-112.3,27.6,10,-0.2,2
2013-11-01,2013,Noviembre,Otoño,Normal,Est 10°,24.2261,1.6503,-112.3,27.6,11,-0.3,2
2013-12-01,2013,Diciembre,Invierno,Normal,Est 10°,20.3967,1.0812,-112.3,27.6,12,-0.4,2
2014-01-01,2014,Enero,Invierno,Normal,Est 10°,17.5817,1.3488,-112.3,27.6,1,-0.5,2
2014-02-01,2014,Febrero,Invierno,Normal,Est 10°,19.8761,2.1381,-112.3,27.6,2,-0.3,2
2014-03-01,2014,Marzo,Primavera,Normal,Est 10°,20.9267,1.7687,-112.3,27.6,3,0.0,2
2014-04-01,2014,Abril,Primavera,Normal,Est 10°,20.3394,1.5252,-112.3,27.6,4,0.2,2
2014-05-01,2014,Mayo,Primavera,Normal,Est 10°,24.6667,1.5686,-112.3,27.6,5,0.2,2
2014-06-01,2014,Junio,Verano,Normal,Est 10°,29.2961,0.621,-112.3,27.6,6,0.0,2
2014-07-01,2014,Julio,Verano,Normal,Est 10°,30.7889,0.3958,-112.3,27.6,7,0.1,2
2014-08-01,2014,Agosto,Verano,Normal,Est 10°,30.4978,0.7521,-112.3,27.6,8,0.2,2
2014-09-01,2014,Septiembre,Otoño,Normal,Est 10°,30.1856,0.7521,-112.3,27.6,9,0.5,2
2014-10-01,2014,Octubre,Otoño,Niño,Est 10°,28.9528,0.9534,-112.3,27.6,10,0.6,2
2014-11-01,2014,Noviembre,Otoño,Niño,Est 10°,24.5256,5.8586,-112.3,27.6,11,0.7,2
2014-12-01,2014,Diciembre,Invierno,Niño,Est 10°,21.6778,2.4454,-112.3,27.6,12,0.5,2
2015-01-01,2015,Enero,Invierno,Niño,Est 10°,19.0139,2.5295,-112.3,27.6,1,0.5,2
2015-02-01,2015,Febrero,Invierno,Niño,Est 10°,20.1195,1.1811,-112.3,27.6,2,0.5,2
2015-03-01,2015,Marzo,Primavera,Niño,Est 10°,21.4289,1.848,-112.3,27.6,3,0.7,2
2015-04-01,2015,Abril,Primavera,Niño,Est 10°,22.69,1.3278,-112.3,27.6,4,0.9,2
2015-05-01,2015,Mayo,Primavera,Niño,Est 10°,24.4439,1.3642,-112.3,27.6,5,1.2,2
2015-06-01,2015,Junio,Verano,Niño,Est 10°,28.0617,0.7327,-112.3,27.6,6,1.5,2
2015-07-01,2015,Julio,Verano,Niño,Est 10°,30.9561,0.2677,-112.3,27.6,7,1.9,2
2015-08-01,2015,Agosto,Verano,Niño,Est 10°,31.5822,0.5974,-112.3,27.6,8,2.2,2
2015-09-01,2015,Septiembre,Otoño,Niño,Est 10°,31.5594,0.6328,-112.3,27.6,9,2.4,2
2015-10-01,2015,Octubre,Otoño,Niño,Est 10°,28.8356,1.6702,-112.3,27.6,10,2.6,2
2015-11-01,2015,Noviembre,Otoño,Niño,Est 10°,24.9561,2.6879,-112.3,27.6,11,2.6,2
2015-12-01,2015,Diciembre,Invierno,Niño,Est 10°,21.4139,2.2786,-112.3,27.6,12,2.5,2
2016-01-01,2016,Enero,Invierno,Niño,Est 10°,20.2378,2.0708,-112.3,27.6,1,2.1,2
2016-02-01,2016,Febrero,Invierno,Niño,Est 10°,18.7039,2.1729,-112.3,27.6,2,1.6,2
2016-03-01,2016,Marzo,Primavera,Niño,Est 10°,21.3489,2.1814,-112.3,27.6,3,0.9,2
2016-04-01,2016,Abril,Primavera,Niño,Est 10°,22.5967,1.3772,-112.3,27.6,4,0.4,2
2016-05-01,2016,Mayo,Primavera,Normal,Est 10°,25.0978,1.2229,-112.3,27.6,5,-0.1,2
2016-06-01,2016,Junio,Verano,Normal,Est 10°,28.0845,1.1184,-112.3,27.6,6,-0.4,2
2016-07-01,2016,Julio,Verano,Normal,Est 10°,29.8094,0.4542,-112.3,27.6,7,-0.5,2
2016-08-01,2016,Agosto,Verano,Niña,Est 10°,29.4889,0.9295,-112.3,27.6,8,-0.6,2
2016-09-01,2016,Septiembre,Otoño,Niña,Est 10°,29.7922,0.9812,-112.3,27.6,9,-0.7,2
2016-10-01,2016,Octubre,Otoño,Niña,Est 10°,28.3628,1.8104,-112.3,27.6,10,-0.7,2
2016-11-01,2016,Noviembre,Otoño,Niña,Est 10°,24.6478,2.449,-112.3,27.6,11,-0.6,2
2016-12-01,2016,Diciembre,Invierno,Niña,Est 10°,20.9939,1.302,-112.3,27.6,12,-0.3,2
2017-01-01,2017,Enero,Invierno,Normal,Est 10°,16.425,1.5143,-112.3,27.6,1,-0.2,2
2017-02-01,2017,Febrero,Invierno,Normal,Est 10°,17.1967,1.2366,-112.3,27.6,2,0.1,2
2017-03-01,2017,Marzo,Primavera,Normal,Est 10°,19.6367,1.2233,-112.3,27.6,3,0.2,2
2017-04-01,2017,Abril,Primavera,Normal,Est 10°,19.8594,1.393,-112.3,27.6,4,0.3,2
2017-05-01,2017,Mayo,Primavera,Normal,Est 10°,20.3611,2.6216,-112.3,27.6,5,0.3,2
2017-06-01,2017,Junio,Verano,Normal,Est 10°,27.6422,1.2227,-112.3,27.6,6,0.1,2
2017-07-01,2017,Julio,Verano,Normal,Est 10°,29.3545,0.8652,-112.3,27.6,7,-0.1,2
2017-08-01,2017,Agosto,Verano,Normal,Est 10°,30.8683,0.8944,-112.3,27.6,8,-0.4,2
2017-09-01,2017,Septiembre,Otoño,Normal,Est 10°,29.2472,0.7549,-112.3,27.6,9,-0.7,2
2017-10-01,2017,Octubre,Otoño,Niña,Est 10°,28.33,0.6895,-112.3,27.6,10,-0.8,2
2017-11-01,2017,Noviembre,Otoño,Niña,Est 10°,24.2295,1.9993,-112.3,27.6,11,-1.0,2
2017-12-01,2017,Diciembre,Invierno,Niña,Est 10°,18.55,1.3557,-112.3,27.6,12,-0.9,2
2018-01-01,2018,Enero,Invierno,Niña,Est 10°,18.2,1.3659,-112.3,27.6,1,-0.9,2
2018-02-01,2018,Febrero,Invierno,Niña,Est 10°,17.8794,0.9199,-112.3,27.6,2,-0.7,2
2018-03-01,2018,Marzo,Primavera,Niña,Est 10°,19.7711,2.0417,-112.3,27.6,3,-0.5,2
2018-04-01,2018,Abril,Primavera,Niña,Est 10°,23.5739,1.6345,-112.3,27.6,4,-0.2,2
2018-05-01,2018,Mayo,Primavera,Normal,Est 10°,24.6839,1.1325,-112.3,27.6,5,0.0,2
2018-06-01,2018,Junio,Verano,Normal,Est 10°,28.7445,1.108,-112.3,27.6,6,0.1,2
2018-07-01,2018,Julio,Verano,Normal,Est 10°,31.1539,0.367,-112.3,27.6,7,0.2,2
2018-08-01,2018,Agosto,Verano,Normal,Est 10°,30.3528,0.6714,-112.3,27.6,8,0.5,2
2018-09-01,2018,Septiembre,Otoño,Niño,Est 10°,29.4895,0.982,-112.3,27.6,9,0.8,2
2018-10-01,2018,Octubre,Otoño,Niño,Est 10°,27.2456,1.4853,-112.3,27.6,10,0.9,2
1997-09-01,1997,Septiembre,Otoño,Niño,Est 11°,31.0417,1.023,-112.6,28.0,9,2.3,2
1997-10-01,1997,Octubre,Otoño,Niño,Est 11°,28.1167,0.8687,-112.6,28.0,10,2.4,2
1997-11-01,1997,Noviembre,Otoño,Niño,Est 11°,24.8417,1.5959,-112.6,28.0,11,2.4,2
1997-12-01,1997,Diciembre,Invierno,Niño,Est 11°,22.5333,0.7215,-112.6,28.0,12,2.2,2
1998-01-01,1998,Enero,Invierno,Niño,Est 11°,21.3833,0.7955,-112.6,28.0,1,1.9,2
1998-02-01,1998,Febrero,Invierno,Niño,Est 11°,20.5833,0.8844,-112.6,28.0,2,1.4,2
1998-03-01,1998,Marzo,Primavera,Niño,Est 11°,19.5167,0.9728,-112.6,28.0,3,1.0,2
1998-04-01,1998,Abril,Primavera,Niño,Est 11°,20.4333,1.1658,-112.6,28.0,4,0.5,2
1998-05-01,1998,Mayo,Primavera,Niño,Est 11°,22.1583,1.5621,-112.6,28.0,5,-0.1,2
1998-06-01,1998,Junio,Verano,Normal,Est 11°,24.075,0.5473,-112.6,28.0,6,-0.8,2
1998-07-01,1998,Julio,Verano,Niña,Est 11°,30.475,0.345,-112.6,28.0,7,-1.1,2
1998-08-01,1998,Agosto,Verano,Niña,Est 11°,30.8917,0.2988,-112.6,28.0,8,-1.3,2
1998-09-01,1998,Septiembre,Otoño,Niña,Est 11°,30.5167,1.1074,-112.6,28.0,9,-1.4,2
1998-10-01,1998,Octubre,Otoño,Niña,Est 11°,24.6583,1.8001,-112.6,28.0,10,-1.5,2
1998-11-01,1998,Noviembre,Otoño,Niña,Est 11°,22.3167,1.4088,-112.6,28.0,11,-1.6,2
1998-12-01,1998,Diciembre,Invierno,Niña,Est 11°,17.6833,0.8328,-112.6,28.0,12,-1.5,2
1999-01-01,1999,Enero,Invierno,Niña,Est 11°,16.9583,0.7126,-112.6,28.0,1,-1.3,2
1999-02-01,1999,Febrero,Invierno,Niña,Est 11°,15.6833,1.0212,-112.6,28.0,2,-1.1,2
1999-03-01,1999,Marzo,Primavera,Niña,Est 11°,16.65,0.7718,-112.6,28.0,3,-1.0,2
1999-04-01,1999,Abril,Primavera,Niña,Est 11°,16.9583,1.8557,-112.6,28.0,4,-1.0,2
1999-05-01,1999,Mayo,Primavera,Niña,Est 11°,18.5917,2.4806,-112.6,28.0,5,-1.0,2
1999-06-01,1999,Junio,Verano,Niña,Est 11°,24.85,0.8042,-112.6,28.0,6,-1.1,2
1999-07-01,1999,Julio,Verano,Niña,Est 11°,28.6417,0.4131,-112.6,28.0,7,-1.1,2
1999-08-01,1999,Agosto,Verano,Niña,Est 11°,29.8917,1.1516,-112.6,28.0,8,-1.2,2
1999-09-01,1999,Septiembre,Otoño,Niña,Est 11°,29.6,1.0803,-112.6,28.0,9,-1.3,2
1999-10-01,1999,Octubre,Otoño,Niña,Est 11°,26.2167,2.013,-112.6,28.0,10,-1.5,2
1999-11-01,1999,Noviembre,Otoño,Niña,Est 11°,22.15,1.2633,-112.6,28.0,11,-1.7,2
1999-12-01,1999,Diciembre,Invierno,Niña,Est 11°,17.4417,0.9563,-112.6,28.0,12,-1.7,2
2000-01-01,2000,Enero,Invierno,Niña,Est 11°,16.4167,0.6301,-112.6,28.0,1,-1.4,2
2000-02-01,2000,Febrero,Invierno,Niña,Est 11°,17.275,1.4389,-112.6,28.0,2,-1.1,2
2000-03-01,2000,Marzo,Primavera,Niña,Est 11°,16.9,1.9018,-112.6,28.0,3,-0.8,2
2000-04-01,2000,Abril,Primavera,Niña,Est 11°,18.8833,2.0,-112.6,28.0,4,-0.7,2
2000-05-01,2000,Mayo,Primavera,Niña,Est 11°,24.625,1.1991,-112.6,28.0,5,-0.6,2
2000-06-01,2000,Junio,Verano,Niña,Est 11°,27.5583,0.6931,-112.6,28.0,6,-0.6,2
2000-07-01,2000,Julio,Verano,Niña,Est 11°,29.975,0.3933,-112.6,28.0,7,-0.5,2
2000-08-01,2000,Agosto,Verano,Niña,Est 11°,31.0667,1.128,-112.6,28.0,8,-0.5,2
2000-09-01,2000,Septiembre,Otoño,Niña,Est 11°,30.0833,1.5334,-112.6,28.0,9,-0.6,2
2000-10-01,2000,Octubre,Otoño,Niña,Est 11°,26.1417,1.9936,-112.6,28.0,10,-0.7,2
2000-11-01,2000,Noviembre,Otoño,Niña,Est 11°,20.8083,1.2542,-112.6,28.0,11,-0.7,2
2000-12-01,2000,Diciembre,Invierno,Niña,Est 11°,18.975,0.9663,-112.6,28.0,12,-0.7,2
2001-01-01,2001,Enero,Invierno,Niña,Est 11°,17.2833,0.6699,-112.6,28.0,1,-0.5,2
2001-02-01,2001,Febrero,Invierno,Niña,Est 11°,15.9583,1.0017,-112.6,28.0,2,-0.4,2
2001-03-01,2001,Marzo,Primavera,Normal,Est 11°,16.6667,0.8765,-112.6,28.0,3,-0.3,2
2001-04-01,2001,Abril,Primavera,Normal,Est 11°,18.5333,1.0611,-112.6,28.0,4,-0.3,2
2001-05-01,2001,Mayo,Primavera,Normal,Est 11°,23.5,1.7316,-112.6,28.0,5,-0.1,2
2001-06-01,2001,Junio,Verano,Normal,Est 11°,27.7167,1.6326,-112.6,28.0,6,-0.1,2
2001-07-01,2001,Julio,Verano,Normal,Est 11°,28.725,0.3933,-112.6,28.0,7,-0.1,2
2001-08-01,2001,Agosto,Verano,Normal,Est 11°,29.8583,0.9818,-112.6,28.0,8,-0.2,2
2001-09-01,2001,Septiembre,Otoño,Normal,Est 11°,30.6,0.638,-112.6,28.0,9,-0.3,2
2001-10-01,2001,Octubre,Otoño,Normal,Est 11°,28.2667,0.8445,-112.6,28.0,10,-0.3,2
2001-11-01,2001,Noviembre,Otoño,Normal,Est 11°,23.975,2.5736,-112.6,28.0,11,-0.3,2
2001-12-01,2001,Diciembre,Invierno,Normal,Est 11°,19.4917,1.2477,-112.6,28.0,12,-0.1,2
2002-01-01,2002,Enero,Invierno,Normal,Est 11°,16.0833,0.9401,-112.6,28.0,1,0.0,2
2002-02-01,2002,Febrero,Invierno,Normal,Est 11°,15.9583,0.7685,-112.6,28.0,2,0.1,2
2002-03-01,2002,Marzo,Primavera,Normal,Est 11°,18.0667,1.0199,-112.6,28.0,3,0.2,2
2002-04-01,2002,Abril,Primavera,Normal,Est 11°,18.975,2.3607,-112.6,28.0,4,0.4,2
2002-05-01,2002,Mayo,Primavera,Normal,Est 11°,22.8583,1.686,-112.6,28.0,5,0.7,2
2002-06-01,2002,Junio,Verano,Niño,Est 11°,24.0083,1.3036,-112.6,28.0,6,0.8,2
2002-07-01,2002,Julio,Verano,Niño,Est 11°,29.6317,0.5895,-112.6,28.0,7,0.9,2
2002-08-01,2002,Agosto,Verano,Niño,Est 11°,29.2839,1.3914,-112.6,28.0,8,1.0,2
2002-09-01,2002,Septiembre,Otoño,Niño,Est 11°,31.2689,0.3516,-112.6,28.0,9,1.2,2
2002-10-01,2002,Octubre,Otoño,Niño,Est 11°,26.93,1.9008,-112.6,28.0,10,1.3,2
2002-11-01,2002,Noviembre,Otoño,Niño,Est 11°,22.395,1.684,-112.6,28.0,11,1.1,2
2002-12-01,2002,Diciembre,Invierno,Niño,Est 11°,21.2889,1.2906,-112.6,28.0,12,0.9,2
2003-01-01,2003,Enero,Invierno,Niño,Est 11°,19.9361,2.3471,-112.6,28.0,1,0.6,2
2003-02-01,2003,Febrero,Invierno,Niño,Est 11°,19.0044,2.2166,-112.6,28.0,2,0.4,2
2003-03-01,2003,Marzo,Primavera,Normal,Est 11°,18.3656,2.6944,-112.6,28.0,3,0.0,2
2003-04-01,2003,Abril,Primavera,Normal,Est 11°,19.0761,2.3001,-112.6,28.0,4,-0.3,2
2003-05-01,2003,Mayo,Primavera,Normal,Est 11°,21.6933,3.1631,-112.6,28.0,5,-0.2,2
2003-06-01,2003,Junio,Verano,Normal,Est 11°,27.7933,1.2474,-112.6,28.0,6,0.1,2
2003-07-01,2003,Julio,Verano,Normal,Est 11°,29.2517,0.4811,-112.6,28.0,7,0.2,2
2003-08-01,2003,Agosto,Verano,Normal,Est 11°,29.7833,0.6328,-112.6,28.0,8,0.3,2
2003-09-01,2003,Septiembre,Otoño,Normal,Est 11°,29.6606,1.0045,-112.6,28.0,9,0.3,2
2003-10-01,2003,Octubre,Otoño,Normal,Est 11°,28.3567,1.5572,-112.6,28.0,10,0.4,2
2003-11-01,2003,Noviembre,Otoño,Normal,Est 11°,24.1472,3.1334,-112.6,28.0,11,0.4,2
2003-12-01,2003,Diciembre,Invierno,Normal,Est 11°,18.51,1.4004,-112.6,28.0,12,0.4,2
2004-01-01,2004,Enero,Invierno,Normal,Est 11°,17.0189,0.9143,-112.6,28.0,1,0.3,2
2004-02-01,2004,Febrero,Invierno,Normal,Est 11°,17.475,1.7305,-112.6,28.0,2,0.2,2
2004-03-01,2004,Marzo,Primavera,Normal,Est 11°,20.0656,1.7986,-112.6,28.0,3,0.2,2
2004-04-01,2004,Abril,Primavera,Normal,Est 11°,19.2422,2.486,-112.6,28.0,4,0.2,2
2004-05-01,2004,Mayo,Primavera,Normal,Est 11°,24.0317,1.8796,-112.6,28.0,5,0.3,2
2004-06-01,2004,Junio,Verano,Normal,Est 11°,28.765,1.1825,-112.6,28.0,6,0.5,2
2004-07-01,2004,Julio,Verano,Niño,Est 11°,30.0856,0.6734,-112.6,28.0,7,0.6,2
2004-08-01,2004,Agosto,Verano,Niño,Est 11°,31.0322,0.6103,-112.6,28.0,8,0.7,2
2004-09-01,2004,Septiembre,Otoño,Niño,Est 11°,29.8206,1.0323,-112.6,28.0,9,0.7,2
2004-10-01,2004,Octubre,Otoño,Niño,Est 11°,25.7328,1.6531,-112.6,28.0,10,0.7,2
2004-11-01,2004,Noviembre,Otoño,Niño,Est 11°,24.4322,1.3178,-112.6,28.0,11,0.7,2
2004-12-01,2004,Diciembre,Invierno,Niño,Est 11°,19.8628,1.169,-112.6,28.0,12,0.6,2
2005-01-01,2005,Enero,Invierno,Niño,Est 11°,17.705,1.2877,-112.6,28.0,1,0.6,2
2005-02-01,2005,Febrero,Invierno,Niño,Est 11°,18.3039,1.1083,-112.6,28.0,2,0.4,2
2005-03-01,2005,Marzo,Primavera,Normal,Est 11°,19.795,2.1601,-112.6,28.0,3,0.4,2
2005-04-01,2005,Abril,Primavera,Normal,Est 11°,18.4833,2.3094,-112.6,28.0,4,0.3,2
2005-05-01,2005,Mayo,Primavera,Normal,Est 11°,21.6889,1.2917,-112.6,28.0,5,0.1,2
2005-06-01,2005,Junio,Verano,Normal,Est 11°,27.925,0.5209,-112.6,28.0,6,-0.1,2
2005-07-01,2005,Julio,Verano,Normal,Est 11°,29.6683,0.324,-112.6,28.0,7,-0.1,2
2005-08-01,2005,Agosto,Verano,Normal,Est 11°,30.9578,0.8992,-112.6,28.0,8,-0.1,2
2005-09-01,2005,Septiembre,Otoño,Normal,Est 11°,30.7461,0.6818,-112.6,28.0,9,-0.3,2
2005-10-01,2005,Octubre,Otoño,Normal,Est 11°,26.9728,1.3545,-112.6,28.0,10,-0.6,2
2005-11-01,2005,Noviembre,Otoño,Niña,Est 11°,24.8,2.265,-112.6,28.0,11,-0.8,2
2005-12-01,2005,Diciembre,Invierno,Niña,Est 11°,17.7628,1.3111,-112.6,28.0,12,-0.9,2
2006-01-01,2006,Enero,Invierno,Niña,Est 11°,17.2328,1.9394,-112.6,28.0,1,-0.8,2
2006-02-01,2006,Febrero,Invierno,Niña,Est 11°,17.5389,1.1312,-112.6,28.0,2,-0.6,2
2006-03-01,2006,Marzo,Primavera,Niña,Est 11°,16.7245,1.6694,-112.6,28.0,3,-0.4,2
2006-04-01,2006,Abril,Primavera,Normal,Est 11°,20.365,3.2836,-112.6,28.0,4,-0.1,2
2006-05-01,2006,Mayo,Primavera,Normal,Est 11°,24.5822,1.7847,-112.6,28.0,5,0.0,2
2006-06-01,2006,Junio,Verano,Normal,Est 11°,28.0617,1.4226,-112.6,28.0,6,0.1,2
2006-07-01,2006,Julio,Verano,Normal,Est 11°,31.2789,0.4864,-112.6,28.0,7,0.3,2
2006-08-01,2006,Agosto,Verano,Normal,Est 11°,30.5095,1.3746,-112.6,28.0,8,0.5,2
2006-09-01,2006,Septiembre,Otoño,Niño,Est 11°,30.4478,0.6827,-112.6,28.0,9,0.8,2
2006-10-01,2006,Octubre,Otoño,Niño,Est 11°,27.6461,2.3382,-112.6,28.0,10,0.9,2
2006-11-01,2006,Noviembre,Otoño,Niño,Est 11°,24.8,2.822,-112.6,28.0,11,0.9,2
2006-12-01,2006,Diciembre,Invierno,Niño,Est 11°,19.6956,1.0068,-112.6,28.0,12,0.7,2
2007-01-01,2007,Enero,Invierno,Niño,Est 11°,16.7522,0.9005,-112.6,28.0,1,0.2,2
2007-02-01,2007,Febrero,Invierno,Normal,Est 11°,17.5022,1.7142,-112.6,28.0,2,-0.1,2
2007-03-01,2007,Marzo,Primavera,Normal,Est 11°,18.5456,2.4201,-112.6,28.0,3,-0.3,2
2007-04-01,2007,Abril,Primavera,Normal,Est 11°,20.4128,2.5422,-112.6,28.0,4,-0.4,2
2007-05-01,2007,Mayo,Primavera,Normal,Est 11°,21.7989,2.2557,-112.6,28.0,5,-0.5,2
