,fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni
1121,1987-02-01,est_9,18.0,,,,,8.0,-111.9,27.2,Niño,1.2
1122,1987-03-01,est_1,20.75,,,,,0.0,-109.3,23.8,Niño,1.1
1123,1987-03-01,est_10,18.4667,,,,,9.0,-112.3,27.6,Niño,1.1
1124,1987-03-01,est_11,17.6583,,,,,10.0,-112.6,28.0,Niño,1.1
1125,1987-03-01,est_12,17.5875,,,,,11.0,-112.9,28.5,Niño,1.1
1126,1987-03-01,est_13,16.75,,,,,12.0,-113.2,28.9,Niño,1.1
1127,1987-03-01,est_14,17.05,,,,,13.0,-113.6,29.4,Niño,1.1
1128,1987-03-01,est_15,18.2083,,,,,14.0,-114.0,29.7,Niño,1.1
1129,1987-03-01,est_16,17.35,,,,,15.0,-114.5,30.2,Niño,1.1
1130,1987-03-01,est_17,17.6417,,,,,16.0,-114.5,30.7,Niño,1.1
1131,1987-03-01,est_2,20.6667,,,,,1.0,-109.7,24.2,Niño,1.1
1132,1987-03-01,est_3,20.8917,,,,,2.0,-110.1,24.6,Niño,1.1
1133,1987-03-01,est_4,20.2833,,,,,3.0,-110.5,24.8,Niño,1.1
1134,1987-03-01,est_5,20.3083,,,,,4.0,-110.8,25.3,Niño,1.1
1135,1987-03-01,est_6,19.8,,,,,5.0,-111.1,25.8,Niño,1.1
1136,1987-03-01,est_7,19.225,,,,,6.0,-111.2,26.3,Niño,1.1
1137,1987-03-01,est_8,18.6,,,,,7.0,-111.5,26.8,Niño,1.1
1138,1987-03-01,est_9,18.525,,,,,8.0,-111.9,27.2,Niño,1.1
1139,1987-04-01,est_1,21.6417,,,,,0.0,-109.3,23.8,Niño,0.9
1140,1987-04-01,est_10,20.0083,,,,,9.0,-112.3,27.6,Niño,0.9
1141,1987-04-01,est_11,17.35,,,,,10.0,-112.6,28.0,Niño,0.9
1142,1987-04-01,est_12,17.9813,,,,,11.0,-112.9,28.5,Niño,0.9
1143,1987-04-01,est_13,17.4083,,,,,12.0,-113.2,28.9,Niño,0.9
1144,1987-04-01,est_14,19.9667,,,,,13.0,-113.6,29.4,Niño,0.9
1145,1987-04-01,est_15,19.2583,,,,,14.0,-114.0,29.7,Niño,0.9
1146,1987-04-01,est_16,18.55,,,,,15.0,-114.5,30.2,Niño,0.9
1147,1987-04-01,est_17,20.2917,,,,,16.0,-114.5,30.7,Niño,0.9
1148,1987-04-01,est_2,22.675,,,,,1.0,-109.7,24.2,Niño,0.9
1149,1987-04-01,est_3,22.0167,,,,,2.0,-110.1,24.6,Niño,0.9
1150,1987-04-01,est_4,21.9833,,,,,3.0,-110.5,24.8,Niño,0.9
1151,1987-04-01,est_5,21.8917,,,,,4.0,-110.8,25.3,Niño,0.9
1152,1987-04-01,est_6,21.0167,,,,,5.0,-111.1,25.8,Niño,0.9
1153,1987-04-01,est_7,20.3167,,,,,6.0,-111.2,26.3,Niño,0.9
1154,1987-04-01,est_8,19.975,,,,,7.0,-111.5,26.8,Niño,0.9
1155,1987-04-01,est_9,19.925,,,,,8.0,-111.9,27.2,Niño,0.9
1156,1987-05-01,est_1,24.925,,,,,0.0,-109.3,23.8,Niño,1
1157,1987-05-01,est_10,22.9917,,,,,9.0,-112.3,27.6,Niño,1
1158,1987-05-01,est_11,22.85,,,,,10.0,-112.6,28.0,Niño,1
1159,1987-05-01,est_12,20.325,,,,,11.0,-112.9,28.5,Niño,1
1160,1987-05-01,est_13,21.5083,,,,,12.0,-113.2,28.9,Niño,1
1161,1987-05-01,est_14,24.2583,,,,,13.0,-113.6,29.4,Niño,1
1162,1987-05-01,est_15,22.8917,,,,,14.0,-114.0,29.7,Niño,1
1163,1987-05-01,est_16,22.575,,,,,15.0,-114.5,30.2,Niño,1
1164,1987-05-01,est_17,23.0583,,,,,16.0,-114.5,30.7,Niño,1
1165,1987-05-01,est_2,24.7,,,,,1.0,-109.7,24.2,Niño,1
1166,1987-05-01,est_3,23.8583,,,,,2.0,-110.1,24.6,Niño,1
1167,1987-05-01,est_4,23.6333,,,,,3.0,-110.5,24.8,Niño,1
1168,1987-05-01,est_5,23.8417,,,,,4.0,-110.8,25.3,Niño,1
1169,1987-05-01,est_6,23.775,,,,,5.0,-111.1,25.8,Niño,1
1170,1987-05-01,est_7,24.1333,,,,,6.0,-111.2,26.3,Niño,1
1171,1987-05-01,est_8,23.7917,,,,,7.0,-111.5,26.8,Niño,1
1172,1987-05-01,est_9,23.2333,,,,,8.0,-111.9,27.2,Niño,1
1173,1987-06-01,est_1,26.2333,,,,,0.0,-109.3,23.8,Niño,1.2
1174,1987-06-01,est_10,26.375,,,,,9.0,-112.3,27.6,Niño,1.2
1175,1987-06-01,est_11,24.825,,,,,10.0,-112.6,28.0,Niño,1.2
1176,1987-06-01,est_12,27.5438,,,,,11.0,-112.9,28.5,Niño,1.2
1177,1987-06-01,est_13,25.8083,,,,,12.0,-113.2,28.9,Niño,1.2
1178,1987-06-01,est_14,30.275,,,,,13.0,-113.6,29.4,Niño,1.2
1179,1987-06-01,est_15,25.3083,,,,,14.0,-114.0,29.7,Niño,1.2
1180,1987-06-01,est_16,24.85,,,,,15.0,-114.5,30.2,Niño,1.2
1181,1987-06-01,est_17,25.3667,,,,,16.0,-114.5,30.7,Niño,1.2
1182,1987-06-01,est_2,26.0833,,,,,1.0,-109.7,24.2,Niño,1.2
1183,1987-06-01,est_3,25.1417,,,,,2.0,-110.1,24.6,Niño,1.2
1184,1987-06-01,est_4,23.7833,,,,,3.0,-110.5,24.8,Niño,1.2
1185,1987-06-01,est_5,24.925,,,,,4.0,-110.8,25.3,Niño,1.2
1186,1987-06-01,est_6,24.7833,,,,,5.0,-111.1,25.8,Niño,1.2
1187,1987-06-01,est_7,25.4667,,,,,6.0,-111.2,26.3,Niño,1.2
1188,1987-06-01,est_8,25.675,,,,,7.0,-111.5,26.8,Niño,1.2
1189,1987-06-01,est_9,25.3333,,,,,8.0,-111.9,27.2,Niño,1.2
1190,1987-07-01,est_1,29.9333,,,,,0.0,-109.3,23.8,Niño,1.5
1191,1987-07-01,est_10,29.9167,,,,,9.0,-112.3,27.6,Niño,1.5
1192,1987-07-01,est_11,28.525,,,,,10.0,-112.6,28.0,Niño,1.5
1193,1987-07-01,est_12,27.4125,,,,,11.0,-112.9,28.5,Niño,1.5
1194,1987-07-01,est_13,26.675,,,,,12.0,-113.2,28.9,Niño,1.5
1195,1987-07-01,est_14,28.9167,,,,,13.0,-113.6,29.4,Niño,1.5
1196,1987-07-01,est_15,26.575,,,,,14.0,-114.0,29.7,Niño,1.5
1197,1987-07-01,est_16,26.025,,,,,15.0,-114.5,30.2,Niño,1.5
1198,1987-07-01,est_17,27.6167,,,,,16.0,-114.5,30.7,Niño,1.5
1199,1987-07-01,est_2,29.975,,,,,1.0,-109.7,24.2,Niño,1.5
1200,1987-07-01,est_3,29.725,,,,,2.0,-110.1,24.6,Niño,1.5
1201,1987-07-01,est_4,28.95,,,,,3.0,-110.5,24.8,Niño,1.5
1202,1987-07-01,est_5,29.1667,,,,,4.0,-110.8,25.3,Niño,1.5
1203,1987-07-01,est_6,29.4417,,,,,5.0,-111.1,25.8,Niño,1.5
1204,1987-07-01,est_7,29.4083,,,,,6.0,-111.2,26.3,Niño,1.5
1205,1987-07-01,est_8,29.8583,,,,,7.0,-111.5,26.8,Niño,1.5
1206,1987-07-01,est_9,28.9833,,,,,8.0,-111.9,27.2,Niño,1.5
1207,1987-08-01,est_1,31.3583,,,,,0.0,-109.3,23.8,Niño,1.7
1208,1987-08-01,est_10,31.3083,,,,,9.0,-112.3,27.6,Niño,1.7
1209,1987-08-01,est_11,30.9583,,,,,10.0,-112.6,28.0,Niño,1.7
1210,1987-08-01,est_12,29.775,,,,,11.0,-112.9,28.5,Niño,1.7
1211,1987-08-01,est_13,29.3583,,,,,12.0,-113.2,28.9,Niño,1.7
1212,1987-08-01,est_14,30.5,,,,,13.0,-113.6,29.4,Niño,1.7
1213,1987-08-01,est_15,29.875,,,,,14.0,-114.0,29.7,Niño,1.7
1214,1987-08-01,est_16,28.8,,,,,15.0,-114.5,30.2,Niño,1.7
1215,1987-08-01,est_17,30.1,,,,,16.0,-114.5,30.7,Niño,1.7
1216,1987-08-01,est_2,31.025,,,,,1.0,-109.7,24.2,Niño,1.7
1217,1987-08-01,est_3,31.15,,,,,2.0,-110.1,24.6,Niño,1.7
1218,1987-08-01,est_4,30.35,,,,,3.0,-110.5,24.8,Niño,1.7
1219,1987-08-01,est_5,30.65,,,,,4.0,-110.8,25.3,Niño,1.7
1220,1987-08-01,est_6,30.9333,,,,,5.0,-111.1,25.8,Niño,1.7
1221,1987-08-01,est_7,31.2667,,,,,6.0,-111.2,26.3,Niño,1.7
1222,1987-08-01,est_8,30.925,,,,,7.0,-111.5,26.8,Niño,1.7
1223,1987-08-01,est_9,31.6167,,,,,8.0,-111.9,27.2,Niño,1.7
1224,1987-09-01,est_1,31.7,,,,,0.0,-109.3,23.8,Niño,1.6
1225,1987-09-01,est_10,29.8833,,,,,9.0,-112.3,27.6,Niño,1.6
1226,1987-09-01,est_11,28.9083,,,,,10.0,-112.6,28.0,Niño,1.6
1227,1987-09-01,est_12,28.2375,,,,,11.0,-112.9,28.5,Niño,1.6
1228,1987-09-01,est_13,28.6667,,,,,12.0,-113.2,28.9,Niño,1.6
1229,1987-09-01,est_14,30.0,,,,,13.0,-113.6,29.4,Niño,1.6
1230,1987-09-01,est_15,30.0417,,,,,14.0,-114.0,29.7,Niño,1.6
1231,1987-09-01,est_16,29.8167,,,,,15.0,-114.5,30.2,Niño,1.6
1232,1987-09-01,est_17,30.5333,,,,,16.0,-114.5,30.7,Niño,1.6
1233,1987-09-01,est_2,31.625,,,,,1.0,-109.7,24.2,Niño,1.6
1234,1987-09-01,est_3,31.8833,,,,,2.0,-110.1,24.6,Niño,1.6
1235,1987-09-01,est_4,31.0667,,,,,3.0,-110.5,24.8,Niño,1.6
1236,1987-09-01,est_5,31.275,,,,,4.0,-110.8,25.3,Niño,1.6
1237,1987-09-01,est_6,30.7,,,,,5.0,-111.1,25.8,Niño,1.6
1238,1987-09-01,est_7,31.2417,,,,,6.0,-111.2,26.3,Niño,1.6
1239,1987-09-01,est_8,30.8667,,,,,7.0,-111.5,26.8,Niño,1.6
1240,1987-09-01,est_9,30.9667,,,,,8.0,-111.9,27.2,Niño,1.6
1241,1987-10-01,est_1,31.075,,,,,0.0,-109.3,23.8,Niño,1.5
1242,1987-10-01,est_10,29.925,,,,,9.0,-112.3,27.6,Niño,1.5
1243,1987-10-01,est_11,27.9167,,,,,10.0,-112.6,28.0,Niño,1.5
1244,1987-10-01,est_12,28.1625,,,,,11.0,-112.9,28.5,Niño,1.5
1245,1987-10-01,est_13,28.3667,,,,,12.0,-113.2,28.9,Niño,1.5
1246,1987-10-01,est_14,26.1667,,,,,13.0,-113.6,29.4,Niño,1.5
1247,1987-10-01,est_15,28.425,,,,,14.0,-114.0,29.7,Niño,1.5
1248,1987-10-01,est_16,28.5333,,,,,15.0,-114.5,30.2,Niño,1.5
1249,1987-10-01,est_17,29.0083,,,,,16.0,-114.5,30.7,Niño,1.5
1250,1987-10-01,est_2,31.0833,,,,,1.0,-109.7,24.2,Niño,1.5
1251,1987-10-01,est_3,30.8333,,,,,2.0,-110.1,24.6,Niño,1.5
1252,1987-10-01,est_4,30.2083,,,,,3.0,-110.5,24.8,Niño,1.5
1253,1987-10-01,est_5,30.65,,,,,4.0,-110.8,25.3,Niño,1.5
1254,1987-10-01,est_6,30.6,,,,,5.0,-111.1,25.8,Niño,1.5
1255,1987-10-01,est_7,29.5167,,,,,6.0,-111.2,26.3,Niño,1.5
1256,1987-10-01,est_8,29.9917,,,,,7.0,-111.5,26.8,Niño,1.5
1257,1987-10-01,est_9,29.9667,,,,,8.0,-111.9,27.2,Niño,1.5
1258,1987-11-01,est_1,27.5,,,,,0.0,-109.3,23.8,Niño,1.3
1259,1987-11-01,est_10,23.5167,,,,,9.0,-112.3,27.6,Niño,1.3
1260,1987-11-01,est_11,22.9667,,,,,10.0,-112.6,28.0,Niño,1.3
1261,1987-11-01,est_12,22.5562,,,,,11.0,-112.9,28.5,Niño,1.3
1262,1987-11-01,est_13,22.7583,,,,,12.0,-113.2,28.9,Niño,1.3
1263,1987-11-01,est_14,22.3917,,,,,13.0,-113.6,29.4,Niño,1.3
1264,1987-11-01,est_15,23.2667,,,,,14.0,-114.0,29.7,Niño,1.3
1265,1987-11-01,est_16,23.6833,,,,,15.0,-114.5,30.2,Niño,1.3
1266,1987-11-01,est_17,23.475,,,,,16.0,-114.5,30.7,Niño,1.3
1267,1987-11-01,est_2,27.3583,,,,,1.0,-109.7,24.2,Niño,1.3
1268,1987-11-01,est_3,27.15,,,,,2.0,-110.1,24.6,Niño,1.3
1269,1987-11-01,est_4,27.7583,,,,,3.0,-110.5,24.8,Niño,1.3
1270,1987-11-01,est_5,27.2167,,,,,4.0,-110.8,25.3,Niño,1.3
1271,1987-11-01,est_6,26.4917,,,,,5.0,-111.1,25.8,Niño,1.3
1272,1987-11-01,est_7,26.2083,,,,,6.0,-111.2,26.3,Niño,1.3
1273,1987-11-01,est_8,25.0583,,,,,7.0,-111.5,26.8,Niño,1.3
1274,1987-11-01,est_9,25.2083,,,,,8.0,-111.9,27.2,Niño,1.3
1275,1987-12-01,est_1,24.1667,,,,,0.0,-109.3,23.8,Niño,1.1
1276,1987-12-01,est_10,19.3417,,,,,9.0,-112.3,27.6,Niño,1.1
1277,1987-12-01,est_11,18.9,,,,,10.0,-112.6,28.0,Niño,1.1
1278,1987-12-01,est_12,18.7125,,,,,11.0,-112.9,28.5,Niño,1.1
1279,1987-12-01,est_13,19.0583,,,,,12.0,-113.2,28.9,Niño,1.1
1280,1987-12-01,est_14,18.1083,,,,,13.0,-113.6,29.4,Niño,1.1
1281,1987-12-01,est_15,18.8917,,,,,14.0,-114.0,29.7,Niño,1.1
1282,1987-12-01,est_16,19.6333,,,,,15.0,-114.5,30.2,Niño,1.1
1283,1987-12-01,est_17,19.4917,,,,,16.0,-114.5,30.7,Niño,1.1
1284,1987-12-01,est_2,23.8333,,,,,1.0,-109.7,24.2,Niño,1.1
1285,1987-12-01,est_3,22.4,,,,,2.0,-110.1,24.6,Niño,1.1
1286,1987-12-01,est_4,22.15,,,,,3.0,-110.5,24.8,Niño,1.1
1287,1987-12-01,est_5,21.825,,,,,4.0,-110.8,25.3,Niño,1.1
1288,1987-12-01,est_6,22.7667,,,,,5.0,-111.1,25.8,Niño,1.1
1289,1987-12-01,est_7,22.7417,,,,,6.0,-111.2,26.3,Niño,1.1
1290,1987-12-01,est_8,20.025,,,,,7.0,-111.5,26.8,Niño,1.1
1291,1987-12-01,est_9,19.9583,,,,,8.0,-111.9,27.2,Niño,1.1
1292,1988-01-01,est_1,20.45,,,,,0.0,-109.3,23.8,Niño,0.8
1293,1988-01-01,est_10,17.375,,,,,9.0,-112.3,27.6,Niño,0.8
1294,1988-01-01,est_11,16.8083,,,,,10.0,-112.6,28.0,Niño,0.8
1295,1988-01-01,est_12,15.0375,,,,,11.0,-112.9,28.5,Niño,0.8
1296,1988-01-01,est_13,16.0833,,,,,12.0,-113.2,28.9,Niño,0.8
1297,1988-01-01,est_14,14.925,,,,,13.0,-113.6,29.4,Niño,0.8
1298,1988-01-01,est_15,16.2,,,,,14.0,-114.0,29.7,Niño,0.8
1299,1988-01-01,est_16,16.4083,,,,,15.0,-114.5,30.2,Niño,0.8
1300,1988-01-01,est_17,16.5,,,,,16.0,-114.5,30.7,Niño,0.8
1301,1988-01-01,est_2,19.8833,,,,,1.0,-109.7,24.2,Niño,0.8
1302,1988-01-01,est_3,19.6,,,,,2.0,-110.1,24.6,Niño,0.8
1303,1988-01-01,est_4,19.6667,,,,,3.0,-110.5,24.8,Niño,0.8
1304,1988-01-01,est_5,19.1833,,,,,4.0,-110.8,25.3,Niño,0.8
1305,1988-01-01,est_6,19.5,,,,,5.0,-111.1,25.8,Niño,0.8
1306,1988-01-01,est_7,18.8167,,,,,6.0,-111.2,26.3,Niño,0.8
1307,1988-01-01,est_8,17.4917,,,,,7.0,-111.5,26.8,Niño,0.8
1308,1988-01-01,est_9,17.3333,,,,,8.0,-111.9,27.2,Niño,0.8
1309,1988-02-01,est_1,20.3667,,,,,0.0,-109.3,23.8,Niño,0.5
1310,1988-02-01,est_10,16.6083,,,,,9.0,-112.3,27.6,Niño,0.5
1311,1988-02-01,est_11,15.65,,,,,10.0,-112.6,28.0,Niño,0.5
1312,1988-02-01,est_12,13.9688,,,,,11.0,-112.9,28.5,Niño,0.5
1313,1988-02-01,est_13,15.2417,,,,,12.0,-113.2,28.9,Niño,0.5
1314,1988-02-01,est_14,14.3917,,,,,13.0,-113.6,29.4,Niño,0.5
1315,1988-02-01,est_15,15.7,,,,,14.0,-114.0,29.7,Niño,0.5
1316,1988-02-01,est_16,15.3,,,,,15.0,-114.5,30.2,Niño,0.5
1317,1988-02-01,est_17,15.35,,,,,16.0,-114.5,30.7,Niño,0.5
1318,1988-02-01,est_2,20.05,,,,,1.0,-109.7,24.2,Niño,0.5
1319,1988-02-01,est_3,19.675,,,,,2.0,-110.1,24.6,Niño,0.5
1320,1988-02-01,est_4,18.0583,,,,,3.0,-110.5,24.8,Niño,0.5
1321,1988-02-01,est_5,16.3,,,,,4.0,-110.8,25.3,Niño,0.5
1322,1988-02-01,est_6,17.3667,,,,,5.0,-111.1,25.8,Niño,0.5
1323,1988-02-01,est_7,17.4667,,,,,6.0,-111.2,26.3,Niño,0.5
1324,1988-02-01,est_8,17.2,,,,,7.0,-111.5,26.8,Niño,0.5
1325,1988-02-01,est_9,16.625,,,,,8.0,-111.9,27.2,Niño,0.5
1326,1988-03-01,est_1,20.5917,,,,,0.0,-109.3,23.8,Neutro,0.1
1327,1988-03-01,est_10,18.7667,,,,,9.0,-112.3,27.6,Neutro,0.1
1328,1988-03-01,est_11,16.85,,,,,10.0,-112.6,28.0,Neutro,0.1
1329,1988-03-01,est_12,17.6438,,,,,11.0,-112.9,28.5,Neutro,0.1
1330,1988-03-01,est_13,16.275,,,,,12.0,-113.2,28.9,Neutro,0.1
1331,1988-03-01,est_14,18.0083,,,,,13.0,-113.6,29.4,Neutro,0.1
1332,1988-03-01,est_15,17.4583,,,,,14.0,-114.0,29.7,Neutro,0.1
1333,1988-03-01,est_16,16.45,,,,,15.0,-114.5,30.2,Neutro,0.1
1334,1988-03-01,est_17,17.25,,,,,16.0,-114.5,30.7,Neutro,0.1
1335,1988-03-01,est_2,20.1417,,,,,1.0,-109.7,24.2,Neutro,0.1
1336,1988-03-01,est_3,20.15,,,,,2.0,-110.1,24.6,Neutro,0.1
1337,1988-03-01,est_4,20.2583,,,,,3.0,-110.5,24.8,Neutro,0.1
1338,1988-03-01,est_5,19.95,,,,,4.0,-110.8,25.3,Neutro,0.1
1339,1988-03-01,est_6,19.6167,,,,,5.0,-111.1,25.8,Neutro,0.1
1340,1988-03-01,est_7,19.0667,,,,,6.0,-111.2,26.3,Neutro,0.1
1341,1988-03-01,est_8,18.9917,,,,,7.0,-111.5,26.8,Neutro,0.1
1342,1988-03-01,est_9,18.4833,,,,,8.0,-111.9,27.2,Neutro,0.1
1343,1988-04-01,est_1,22.9083,,,,,0.0,-109.3,23.8,Neutro,-0.3
1344,1988-04-01,est_10,19.6167,,,,,9.0,-112.3,27.6,Neutro,-0.3
1345,1988-04-01,est_11,19.525,,,,,10.0,-112.6,28.0,Neutro,-0.3
1346,1988-04-01,est_12,15.8063,,,,,11.0,-112.9,28.5,Neutro,-0.3
1347,1988-04-01,est_13,18.1583,,,,,12.0,-113.2,28.9,Neutro,-0.3
1348,1988-04-01,est_14,15.9833,,,,,13.0,-113.6,29.4,Neutro,-0.3
1349,1988-04-01,est_15,19.5583,,,,,14.0,-114.0,29.7,Neutro,-0.3
1350,1988-04-01,est_16,20.0167,,,,,15.0,-114.5,30.2,Neutro,-0.3
1351,1988-04-01,est_17,20.2917,,,,,16.0,-114.5,30.7,Neutro,-0.3
1352,1988-04-01,est_2,22.5167,,,,,1.0,-109.7,24.2,Neutro,-0.3
1353,1988-04-01,est_3,22.6917,,,,,2.0,-110.1,24.6,Neutro,-0.3
1354,1988-04-01,est_4,20.7333,,,,,3.0,-110.5,24.8,Neutro,-0.3
1355,1988-04-01,est_5,22.1667,,,,,4.0,-110.8,25.3,Neutro,-0.3
1356,1988-04-01,est_6,20.75,,,,,5.0,-111.1,25.8,Neutro,-0.3
1357,1988-04-01,est_7,21.1,,,,,6.0,-111.2,26.3,Neutro,-0.3
1358,1988-04-01,est_8,21.2333,,,,,7.0,-111.5,26.8,Neutro,-0.3
1359,1988-04-01,est_9,20.225,,,,,8.0,-111.9,27.2,Neutro,-0.3
1360,1988-05-01,est_1,23.0083,,,,,0.0,-109.3,23.8,Niña,-0.9
1361,1988-05-01,est_10,21.5,,,,,9.0,-112.3,27.6,Niña,-0.9
1362,1988-05-01,est_11,21.1167,,,,,10.0,-112.6,28.0,Niña,-0.9
1363,1988-05-01,est_12,18.45,,,,,11.0,-112.9,28.5,Niña,-0.9
1364,1988-05-01,est_13,19.8167,,,,,12.0,-113.2,28.9,Niña,-0.9
1365,1988-05-01,est_14,23.45,,,,,13.0,-113.6,29.4,Niña,-0.9
1366,1988-05-01,est_15,22.65,,,,,14.0,-114.0,29.7,Niña,-0.9
1367,1988-05-01,est_16,20.35,,,,,15.0,-114.5,30.2,Niña,-0.9
1368,1988-05-01,est_17,21.0583,,,,,16.0,-114.5,30.7,Niña,-0.9
1369,1988-05-01,est_2,23.5,,,,,1.0,-109.7,24.2,Niña,-0.9
1370,1988-05-01,est_3,22.8333,,,,,2.0,-110.1,24.6,Niña,-0.9
1371,1988-05-01,est_4,22.7667,,,,,3.0,-110.5,24.8,Niña,-0.9
1372,1988-05-01,est_5,22.6,,,,,4.0,-110.8,25.3,Niña,-0.9
1373,1988-05-01,est_6,22.325,,,,,5.0,-111.1,25.8,Niña,-0.9
1374,1988-05-01,est_7,21.8833,,,,,6.0,-111.2,26.3,Niña,-0.9
1375,1988-05-01,est_8,21.4,,,,,7.0,-111.5,26.8,Niña,-0.9
1376,1988-05-01,est_9,21.725,,,,,8.0,-111.9,27.2,Niña,-0.9
1377,1988-06-01,est_1,25.05,,,,,0.0,-109.3,23.8,Niña,-1.3
1378,1988-06-01,est_10,26.9417,,,,,9.0,-112.3,27.6,Niña,-1.3
1379,1988-06-01,est_11,26.4333,,,,,10.0,-112.6,28.0,Niña,-1.3
1380,1988-06-01,est_12,23.85,,,,,11.0,-112.9,28.5,Niña,-1.3
1381,1988-06-01,est_13,23.4,,,,,12.0,-113.2,28.9,Niña,-1.3
1382,1988-06-01,est_14,27.375,,,,,13.0,-113.6,29.4,Niña,-1.3
1383,1988-06-01,est_15,24.1667,,,,,14.0,-114.0,29.7,Niña,-1.3
1384,1988-06-01,est_16,24.725,,,,,15.0,-114.5,30.2,Niña,-1.3
1385,1988-06-01,est_17,25.2583,,,,,16.0,-114.5,30.7,Niña,-1.3
1386,1988-06-01,est_2,24.6333,,,,,1.0,-109.7,24.2,Niña,-1.3
1387,1988-06-01,est_3,25.3083,,,,,2.0,-110.1,24.6,Niña,-1.3
1388,1988-06-01,est_4,25.2417,,,,,3.0,-110.5,24.8,Niña,-1.3
1389,1988-06-01,est_5,25.1583,,,,,4.0,-110.8,25.3,Niña,-1.3
1390,1988-06-01,est_6,25.525,,,,,5.0,-111.1,25.8,Niña,-1.3
1391,1988-06-01,est_7,25.15,,,,,6.0,-111.2,26.3,Niña,-1.3
1392,1988-06-01,est_8,25.2917,,,,,7.0,-111.5,26.8,Niña,-1.3
1393,1988-06-01,est_9,25.4833,,,,,8.0,-111.9,27.2,Niña,-1.3
1394,1988-07-01,est_1,27.8,,,,,0.0,-109.3,23.8,Niña,-1.3
1395,1988-07-01,est_10,27.5417,,,,,9.0,-112.3,27.6,Niña,-1.3
1396,1988-07-01,est_11,28.2333,,,,,10.0,-112.6,28.0,Niña,-1.3
1397,1988-07-01,est_12,26.3625,,,,,11.0,-112.9,28.5,Niña,-1.3
1398,1988-07-01,est_13,26.75,,,,,12.0,-113.2,28.9,Niña,-1.3
1399,1988-07-01,est_14,28.475,,,,,13.0,-113.6,29.4,Niña,-1.3
1400,1988-07-01,est_15,27.35,,,,,14.0,-114.0,29.7,Niña,-1.3
1401,1988-07-01,est_16,28.7333,,,,,15.0,-114.5,30.2,Niña,-1.3
1402,1988-07-01,est_17,28.9083,,,,,16.0,-114.5,30.7,Niña,-1.3
1403,1988-07-01,est_2,27.8917,,,,,1.0,-109.7,24.2,Niña,-1.3
1404,1988-07-01,est_3,27.4417,,,,,2.0,-110.1,24.6,Niña,-1.3
1405,1988-07-01,est_4,27.7083,,,,,3.0,-110.5,24.8,Niña,-1.3
1406,1988-07-01,est_5,27.7583,,,,,4.0,-110.8,25.3,Niña,-1.3
1407,1988-07-01,est_6,27.9083,,,,,5.0,-111.1,25.8,Niña,-1.3
1408,1988-07-01,est_7,27.275,,,,,6.0,-111.2,26.3,Niña,-1.3
1409,1988-07-01,est_8,27.55,,,,,7.0,-111.5,26.8,Niña,-1.3
1410,1988-07-01,est_9,27.5917,,,,,8.0,-111.9,27.2,Niña,-1.3
1411,1988-08-01,est_1,29.975,,,,,0.0,-109.3,23.8,Niña,-1.1
1412,1988-08-01,est_10,29.6833,,,,,9.0,-112.3,27.6,Niña,-1.1
1413,1988-08-01,est_11,30.0,,,,,10.0,-112.6,28.0,Niña,-1.1
1414,1988-08-01,est_12,29.1187,,,,,11.0,-112.9,28.5,Niña,-1.1
1415,1988-08-01,est_13,28.7167,,,,,12.0,-113.2,28.9,Niña,-1.1
1416,1988-08-01,est_14,31.1083,,,,,13.0,-113.6,29.4,Niña,-1.1
1417,1988-08-01,est_15,29.8333,,,,,14.0,-114.0,29.7,Niña,-1.1
1418,1988-08-01,est_16,30.1917,,,,,15.0,-114.5,30.2,Niña,-1.1
1419,1988-08-01,est_17,31.0917,,,,,16.0,-114.5,30.7,Niña,-1.1
1420,1988-08-01,est_2,30.0167,,,,,1.0,-109.7,24.2,Niña,-1.1
1421,1988-08-01,est_3,29.25,,,,,2.0,-110.1,24.6,Niña,-1.1
1422,1988-08-01,est_4,28.7417,,,,,3.0,-110.5,24.8,Niña,-1.1
1423,1988-08-01,est_5,28.925,,,,,4.0,-110.8,25.3,Niña,-1.1
1424,1988-08-01,est_6,28.8833,,,,,5.0,-111.1,25.8,Niña,-1.1
1425,1988-08-01,est_7,29.175,,,,,6.0,-111.2,26.3,Niña,-1.1
1426,1988-08-01,est_8,29.3667,,,,,7.0,-111.5,26.8,Niña,-1.1
1427,1988-08-01,est_9,29.2417,,,,,8.0,-111.9,27.2,Niña,-1.1
1428,1988-09-01,est_1,29.8583,,,,,0.0,-109.3,23.8,Niña,-1.2
1429,1988-09-01,est_10,30.1,,,,,9.0,-112.3,27.6,Niña,-1.2
1430,1988-09-01,est_11,29.2583,,,,,10.0,-112.6,28.0,Niña,-1.2
1431,1988-09-01,est_12,27.6188,,,,,11.0,-112.9,28.5,Niña,-1.2
1432,1988-09-01,est_13,28.4833,,,,,12.0,-113.2,28.9,Niña,-1.2
1433,1988-09-01,est_14,31.475,,,,,13.0,-113.6,29.4,Niña,-1.2
1434,1988-09-01,est_15,28.6833,,,,,14.0,-114.0,29.7,Niña,-1.2
1435,1988-09-01,est_16,28.225,,,,,15.0,-114.5,30.2,Niña,-1.2
1436,1988-09-01,est_17,29.6667,,,,,16.0,-114.5,30.7,Niña,-1.2
1437,1988-09-01,est_2,29.95,,,,,1.0,-109.7,24.2,Niña,-1.2
