,fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni,estacion_climatica
4316,2002-10-01,est_8,28.5967,2002.0,10,0.3666,10,7.0,-111.5,26.8,Niño,1.2,SON
4317,2002-10-01,est_9,28.3778,2002.0,10,0.7282,10,8.0,-111.9,27.2,Niño,1.2,SON
4318,2002-11-01,est_1,27.2978,2002.0,11,0.2794,11,0.0,-109.3,23.8,Niño,1.3,SON
4319,2002-11-01,est_10,24.6317,2002.0,11,1.3166,11,9.0,-112.3,27.6,Niño,1.3,SON
4320,2002-11-01,est_11,22.395,2002.0,11,1.684,11,10.0,-112.6,28.0,Niño,1.3,SON
4321,2002-11-01,est_12,21.7817,2002.0,11,3.5004,11,11.0,-112.9,28.5,Niño,1.3,SON
4322,2002-11-01,est_13,22.0439,2002.0,11,2.745,11,12.0,-113.2,28.9,Niño,1.3,SON
4323,2002-11-01,est_14,22.025,2002.0,11,2.4095,11,13.0,-113.6,29.4,Niño,1.3,SON
4324,2002-11-01,est_15,23.3178,2002.0,11,1.667,11,14.0,-114.0,29.7,Niño,1.3,SON
4325,2002-11-01,est_16,23.6628,2002.0,11,1.7664,11,15.0,-114.5,30.2,Niño,1.3,SON
4326,2002-11-01,est_17,24.4472,2002.0,11,1.8926,11,16.0,-114.5,30.7,Niño,1.3,SON
4327,2002-11-01,est_2,26.9661,2002.0,11,0.3481,11,1.0,-109.7,24.2,Niño,1.3,SON
4328,2002-11-01,est_3,26.88,2002.0,11,0.3868,11,2.0,-110.1,24.6,Niño,1.3,SON
4329,2002-11-01,est_4,26.735,2002.0,11,0.5972,11,3.0,-110.5,24.8,Niño,1.3,SON
4330,2002-11-01,est_5,26.5128,2002.0,11,0.7398,11,4.0,-110.8,25.3,Niño,1.3,SON
4331,2002-11-01,est_6,26.6467,2002.0,11,0.7829,11,5.0,-111.1,25.8,Niño,1.3,SON
4332,2002-11-01,est_7,26.2595,2002.0,11,1.0349,11,6.0,-111.2,26.3,Niño,1.3,SON
4333,2002-11-01,est_8,25.8139,2002.0,11,1.4072,11,7.0,-111.5,26.8,Niño,1.3,SON
4334,2002-11-01,est_9,25.1228,2002.0,11,1.0848,11,8.0,-111.9,27.2,Niño,1.3,SON
4335,2002-12-01,est_1,25.075,2002.0,12,0.4452,12,0.0,-109.3,23.8,Niño,1.1,DJF
4336,2002-12-01,est_10,21.3378,2002.0,12,1.5003,12,9.0,-112.3,27.6,Niño,1.1,DJF
4337,2002-12-01,est_11,21.2889,2002.0,12,1.2906,12,10.0,-112.6,28.0,Niño,1.1,DJF
4338,2002-12-01,est_12,19.735,2002.0,12,1.4883,12,11.0,-112.9,28.5,Niño,1.1,DJF
4339,2002-12-01,est_13,19.1067,2002.0,12,1.0351,12,12.0,-113.2,28.9,Niño,1.1,DJF
4340,2002-12-01,est_14,19.2225,2002.0,12,0.9603,12,13.0,-113.6,29.4,Niño,1.1,DJF
4341,2002-12-01,est_15,20.8456,2002.0,12,0.8487,12,14.0,-114.0,29.7,Niño,1.1,DJF
4342,2002-12-01,est_16,20.1356,2002.0,12,1.7925,12,15.0,-114.5,30.2,Niño,1.1,DJF
4343,2002-12-01,est_17,20.0911,2002.0,12,1.941,12,16.0,-114.5,30.7,Niño,1.1,DJF
4344,2002-12-01,est_2,24.4494,2002.0,12,0.5911,12,1.0,-109.7,24.2,Niño,1.1,DJF
4345,2002-12-01,est_3,23.5606,2002.0,12,0.6978,12,2.0,-110.1,24.6,Niño,1.1,DJF
4346,2002-12-01,est_4,23.4989,2002.0,12,0.7301,12,3.0,-110.5,24.8,Niño,1.1,DJF
4347,2002-12-01,est_5,23.1728,2002.0,12,0.85,12,4.0,-110.8,25.3,Niño,1.1,DJF
4348,2002-12-01,est_6,23.1817,2002.0,12,1.0656,12,5.0,-111.1,25.8,Niño,1.1,DJF
4349,2002-12-01,est_7,22.3122,2002.0,12,1.0052,12,6.0,-111.2,26.3,Niño,1.1,DJF
4350,2002-12-01,est_8,21.4761,2002.0,12,1.1993,12,7.0,-111.5,26.8,Niño,1.1,DJF
4351,2002-12-01,est_9,21.4278,2002.0,12,1.7268,12,8.0,-111.9,27.2,Niño,1.1,DJF
4352,2003-01-01,est_1,23.3472,2003.0,1,0.4895,01,0.0,-109.3,23.8,Niño,0.9,DJF
4353,2003-01-01,est_10,20.0145,2003.0,1,1.894,01,9.0,-112.3,27.6,Niño,0.9,DJF
4354,2003-01-01,est_11,19.9361,2003.0,1,2.3471,01,10.0,-112.6,28.0,Niño,0.9,DJF
4355,2003-01-01,est_12,18.6072,2003.0,1,2.8777,01,11.0,-112.9,28.5,Niño,0.9,DJF
4356,2003-01-01,est_13,18.7795,2003.0,1,2.1756,01,12.0,-113.2,28.9,Niño,0.9,DJF
4357,2003-01-01,est_14,17.9792,2003.0,1,2.1454,01,13.0,-113.6,29.4,Niño,0.9,DJF
4358,2003-01-01,est_15,18.8028,2003.0,1,2.1457,01,14.0,-114.0,29.7,Niño,0.9,DJF
4359,2003-01-01,est_16,19.0539,2003.0,1,2.7927,01,15.0,-114.5,30.2,Niño,0.9,DJF
4360,2003-01-01,est_17,18.7945,2003.0,1,2.7845,01,16.0,-114.5,30.7,Niño,0.9,DJF
4361,2003-01-01,est_2,23.1195,2003.0,1,0.5119,01,1.0,-109.7,24.2,Niño,0.9,DJF
4362,2003-01-01,est_3,22.3422,2003.0,1,0.739,01,2.0,-110.1,24.6,Niño,0.9,DJF
4363,2003-01-01,est_4,22.1311,2003.0,1,0.9286,01,3.0,-110.5,24.8,Niño,0.9,DJF
4364,2003-01-01,est_5,21.5656,2003.0,1,1.6072,01,4.0,-110.8,25.3,Niño,0.9,DJF
4365,2003-01-01,est_6,21.9333,2003.0,1,2.3638,01,5.0,-111.1,25.8,Niño,0.9,DJF
4366,2003-01-01,est_7,21.0733,2003.0,1,1.302,01,6.0,-111.2,26.3,Niño,0.9,DJF
4367,2003-01-01,est_8,20.0406,2003.0,1,1.2104,01,7.0,-111.5,26.8,Niño,0.9,DJF
4368,2003-01-01,est_9,19.8661,2003.0,1,2.1612,01,8.0,-111.9,27.2,Niño,0.9,DJF
4369,2003-02-01,est_1,23.2478,2003.0,2,0.4069,02,0.0,-109.3,23.8,Niño,0.6,DJF
4370,2003-02-01,est_10,19.4344,2003.0,2,3.8144,02,9.0,-112.3,27.6,Niño,0.6,DJF
4371,2003-02-01,est_11,19.0044,2003.0,2,2.2166,02,10.0,-112.6,28.0,Niño,0.6,DJF
4372,2003-02-01,est_12,17.6872,2003.0,2,1.0987,02,11.0,-112.9,28.5,Niño,0.6,DJF
4373,2003-02-01,est_13,18.265,2003.0,2,1.0067,02,12.0,-113.2,28.9,Niño,0.6,DJF
4374,2003-02-01,est_14,17.0972,2003.0,2,0.9246,02,13.0,-113.6,29.4,Niño,0.6,DJF
4375,2003-02-01,est_15,18.1272,2003.0,2,1.1001,02,14.0,-114.0,29.7,Niño,0.6,DJF
4376,2003-02-01,est_16,17.7606,2003.0,2,2.008,02,15.0,-114.5,30.2,Niño,0.6,DJF
4377,2003-02-01,est_17,18.5178,2003.0,2,3.1748,02,16.0,-114.5,30.7,Niño,0.6,DJF
4378,2003-02-01,est_2,22.7389,2003.0,2,0.4395,02,1.0,-109.7,24.2,Niño,0.6,DJF
4379,2003-02-01,est_3,22.0695,2003.0,2,0.6306,02,2.0,-110.1,24.6,Niño,0.6,DJF
4380,2003-02-01,est_4,21.8978,2003.0,2,0.8499,02,3.0,-110.5,24.8,Niño,0.6,DJF
4381,2003-02-01,est_5,21.7378,2003.0,2,0.8563,02,4.0,-110.8,25.3,Niño,0.6,DJF
4382,2003-02-01,est_6,21.6633,2003.0,2,0.9978,02,5.0,-111.1,25.8,Niño,0.6,DJF
4383,2003-02-01,est_7,21.16,2003.0,2,1.7262,02,6.0,-111.2,26.3,Niño,0.6,DJF
4384,2003-02-01,est_8,20.0845,2003.0,2,3.263,02,7.0,-111.5,26.8,Niño,0.6,DJF
4385,2003-02-01,est_9,20.1367,2003.0,2,2.1623,02,8.0,-111.9,27.2,Niño,0.6,DJF
4386,2003-03-01,est_1,23.2389,2003.0,3,0.3844,03,0.0,-109.3,23.8,Neutro,0.4,MAM
4387,2003-03-01,est_10,20.1367,2003.0,3,1.9965,03,9.0,-112.3,27.6,Neutro,0.4,MAM
4388,2003-03-01,est_11,18.3656,2003.0,3,2.6944,03,10.0,-112.6,28.0,Neutro,0.4,MAM
4389,2003-03-01,est_12,17.1483,2003.0,3,1.9665,03,11.0,-112.9,28.5,Neutro,0.4,MAM
4390,2003-03-01,est_13,17.8067,2003.0,3,1.7295,03,12.0,-113.2,28.9,Neutro,0.4,MAM
4391,2003-03-01,est_14,17.3244,2003.0,3,1.8442,03,13.0,-113.6,29.4,Neutro,0.4,MAM
4392,2003-03-01,est_15,18.6667,2003.0,3,1.9494,03,14.0,-114.0,29.7,Neutro,0.4,MAM
4393,2003-03-01,est_16,18.8078,2003.0,3,4.1172,03,15.0,-114.5,30.2,Neutro,0.4,MAM
4394,2003-03-01,est_17,19.1322,2003.0,3,3.3639,03,16.0,-114.5,30.7,Neutro,0.4,MAM
4395,2003-03-01,est_2,23.3117,2003.0,3,0.5264,03,1.0,-109.7,24.2,Neutro,0.4,MAM
4396,2003-03-01,est_3,23.2078,2003.0,3,0.9153,03,2.0,-110.1,24.6,Neutro,0.4,MAM
4397,2003-03-01,est_4,21.85,2003.0,3,1.9731,03,3.0,-110.5,24.8,Neutro,0.4,MAM
4398,2003-03-01,est_5,21.7506,2003.0,3,1.1065,03,4.0,-110.8,25.3,Neutro,0.4,MAM
4399,2003-03-01,est_6,21.76,2003.0,3,1.6125,03,5.0,-111.1,25.8,Neutro,0.4,MAM
4400,2003-03-01,est_7,21.3917,2003.0,3,1.1491,03,6.0,-111.2,26.3,Neutro,0.4,MAM
4401,2003-03-01,est_8,21.1728,2003.0,3,1.2443,03,7.0,-111.5,26.8,Neutro,0.4,MAM
4402,2003-03-01,est_9,20.0722,2003.0,3,1.724,03,8.0,-111.9,27.2,Neutro,0.4,MAM
4403,2003-04-01,est_1,24.6656,2003.0,4,0.3343,04,0.0,-109.3,23.8,Neutro,0,MAM
4404,2003-04-01,est_10,20.3495,2003.0,4,2.6228,04,9.0,-112.3,27.6,Neutro,0,MAM
4405,2003-04-01,est_11,19.0761,2003.0,4,2.3001,04,10.0,-112.6,28.0,Neutro,0,MAM
4406,2003-04-01,est_12,18.275,2003.0,4,2.4751,04,11.0,-112.9,28.5,Neutro,0,MAM
4407,2003-04-01,est_13,18.3906,2003.0,4,1.8604,04,12.0,-113.2,28.9,Neutro,0,MAM
4408,2003-04-01,est_14,17.1889,2003.0,4,1.6256,04,13.0,-113.6,29.4,Neutro,0,MAM
4409,2003-04-01,est_15,20.0039,2003.0,4,2.0111,04,14.0,-114.0,29.7,Neutro,0,MAM
4410,2003-04-01,est_16,19.4,2003.0,4,4.5743,04,15.0,-114.5,30.2,Neutro,0,MAM
4411,2003-04-01,est_17,19.9072,2003.0,4,3.4834,04,16.0,-114.5,30.7,Neutro,0,MAM
4412,2003-04-01,est_2,22.9817,2003.0,4,0.6134,04,1.0,-109.7,24.2,Neutro,0,MAM
4413,2003-04-01,est_3,23.4933,2003.0,4,0.7124,04,2.0,-110.1,24.6,Neutro,0,MAM
4414,2003-04-01,est_4,23.2483,2003.0,4,0.8643,04,3.0,-110.5,24.8,Neutro,0,MAM
4415,2003-04-01,est_5,23.3617,2003.0,4,0.7711,04,4.0,-110.8,25.3,Neutro,0,MAM
4416,2003-04-01,est_6,23.0922,2003.0,4,0.7726,04,5.0,-111.1,25.8,Neutro,0,MAM
4417,2003-04-01,est_7,22.7245,2003.0,4,1.2896,04,6.0,-111.2,26.3,Neutro,0,MAM
4418,2003-04-01,est_8,21.9972,2003.0,4,1.8342,04,7.0,-111.5,26.8,Neutro,0,MAM
4419,2003-04-01,est_9,21.74,2003.0,4,1.999,04,8.0,-111.9,27.2,Neutro,0,MAM
4420,2003-05-01,est_1,25.9739,2003.0,5,0.1935,05,0.0,-109.3,23.8,Neutro,-0.3,MAM
4421,2003-05-01,est_10,23.6417,2003.0,5,1.7487,05,9.0,-112.3,27.6,Neutro,-0.3,MAM
4422,2003-05-01,est_11,21.6933,2003.0,5,3.1631,05,10.0,-112.6,28.0,Neutro,-0.3,MAM
4423,2003-05-01,est_12,21.2522,2003.0,5,2.3278,05,11.0,-112.9,28.5,Neutro,-0.3,MAM
4424,2003-05-01,est_13,20.435,2003.0,5,2.1701,05,12.0,-113.2,28.9,Neutro,-0.3,MAM
4425,2003-05-01,est_14,19.0483,2003.0,5,1.9003,05,13.0,-113.6,29.4,Neutro,-0.3,MAM
4426,2003-05-01,est_15,24.7617,2003.0,5,2.4513,05,14.0,-114.0,29.7,Neutro,-0.3,MAM
4427,2003-05-01,est_16,25.8561,2003.0,5,2.6847,05,15.0,-114.5,30.2,Neutro,-0.3,MAM
4428,2003-05-01,est_17,23.5744,2003.0,5,2.5519,05,16.0,-114.5,30.7,Neutro,-0.3,MAM
4429,2003-05-01,est_2,26.3006,2003.0,5,0.2604,05,1.0,-109.7,24.2,Neutro,-0.3,MAM
4430,2003-05-01,est_3,25.6139,2003.0,5,0.4457,05,2.0,-110.1,24.6,Neutro,-0.3,MAM
4431,2003-05-01,est_4,26.2006,2003.0,5,0.6138,05,3.0,-110.5,24.8,Neutro,-0.3,MAM
4432,2003-05-01,est_5,26.1122,2003.0,5,0.5262,05,4.0,-110.8,25.3,Neutro,-0.3,MAM
4433,2003-05-01,est_6,26.005,2003.0,5,0.5395,05,5.0,-111.1,25.8,Neutro,-0.3,MAM
4434,2003-05-01,est_7,26.2839,2003.0,5,0.7488,05,6.0,-111.2,26.3,Neutro,-0.3,MAM
4435,2003-05-01,est_8,26.2178,2003.0,5,0.6218,05,7.0,-111.5,26.8,Neutro,-0.3,MAM
4436,2003-05-01,est_9,26.0561,2003.0,5,0.8035,05,8.0,-111.9,27.2,Neutro,-0.3,MAM
4437,2003-06-01,est_1,27.8206,2003.0,6,0.174,06,0.0,-109.3,23.8,Neutro,-0.2,JJA
4438,2003-06-01,est_10,28.4356,2003.0,6,0.5793,06,9.0,-112.3,27.6,Neutro,-0.2,JJA
4439,2003-06-01,est_11,27.7933,2003.0,6,1.2474,06,10.0,-112.6,28.0,Neutro,-0.2,JJA
4440,2003-06-01,est_12,25.5372,2003.0,6,3.3482,06,11.0,-112.9,28.5,Neutro,-0.2,JJA
4441,2003-06-01,est_13,26.685,2003.0,6,3.6237,06,12.0,-113.2,28.9,Neutro,-0.2,JJA
4442,2003-06-01,est_14,24.9189,2003.0,6,1.5063,06,13.0,-113.6,29.4,Neutro,-0.2,JJA
4443,2003-06-01,est_15,28.5889,2003.0,6,1.2066,06,14.0,-114.0,29.7,Neutro,-0.2,JJA
4444,2003-06-01,est_16,28.4017,2003.0,6,1.554,06,15.0,-114.5,30.2,Neutro,-0.2,JJA
4445,2003-06-01,est_17,28.965,2003.0,6,1.3261,06,16.0,-114.5,30.7,Neutro,-0.2,JJA
4446,2003-06-01,est_2,28.385,2003.0,6,0.2061,06,1.0,-109.7,24.2,Neutro,-0.2,JJA
4447,2003-06-01,est_3,26.8006,2003.0,6,0.4429,06,2.0,-110.1,24.6,Neutro,-0.2,JJA
4448,2003-06-01,est_4,25.4,2003.0,6,1.423,06,3.0,-110.5,24.8,Neutro,-0.2,JJA
4449,2003-06-01,est_5,26.7083,2003.0,6,0.9245,06,4.0,-110.8,25.3,Neutro,-0.2,JJA
4450,2003-06-01,est_6,26.9033,2003.0,6,0.9116,06,5.0,-111.1,25.8,Neutro,-0.2,JJA
4451,2003-06-01,est_7,27.6545,2003.0,6,0.6185,06,6.0,-111.2,26.3,Neutro,-0.2,JJA
4452,2003-06-01,est_8,28.4478,2003.0,6,0.3858,06,7.0,-111.5,26.8,Neutro,-0.2,JJA
4453,2003-06-01,est_9,28.2522,2003.0,6,0.6561,06,8.0,-111.9,27.2,Neutro,-0.2,JJA
4454,2003-07-01,est_1,29.0061,2003.0,7,0.2308,07,0.0,-109.3,23.8,Neutro,0.1,JJA
4455,2003-07-01,est_10,29.0439,2003.0,7,0.677,07,9.0,-112.3,27.6,Neutro,0.1,JJA
4456,2003-07-01,est_11,29.2517,2003.0,7,0.4811,07,10.0,-112.6,28.0,Neutro,0.1,JJA
4457,2003-07-01,est_12,26.7806,2003.0,7,2.2861,07,11.0,-112.9,28.5,Neutro,0.1,JJA
4458,2003-07-01,est_13,27.6195,2003.0,7,1.7642,07,12.0,-113.2,28.9,Neutro,0.1,JJA
4459,2003-07-01,est_14,28.6911,2003.0,7,0.7604,07,13.0,-113.6,29.4,Neutro,0.1,JJA
4460,2003-07-01,est_15,29.3433,2003.0,7,0.5793,07,14.0,-114.0,29.7,Neutro,0.1,JJA
4461,2003-07-01,est_16,29.6228,2003.0,7,0.6218,07,15.0,-114.5,30.2,Neutro,0.1,JJA
4462,2003-07-01,est_17,30.225,2003.0,7,0.7567,07,16.0,-114.5,30.7,Neutro,0.1,JJA
4463,2003-07-01,est_2,29.6,2003.0,7,0.1969,07,1.0,-109.7,24.2,Neutro,0.1,JJA
4464,2003-07-01,est_3,27.8611,2003.0,7,0.4592,07,2.0,-110.1,24.6,Neutro,0.1,JJA
4465,2003-07-01,est_4,27.3133,2003.0,7,0.7356,07,3.0,-110.5,24.8,Neutro,0.1,JJA
4466,2003-07-01,est_5,28.8433,2003.0,7,0.7356,07,4.0,-110.8,25.3,Neutro,0.1,JJA
4467,2003-07-01,est_6,29.0145,2003.0,7,1.0002,07,5.0,-111.1,25.8,Neutro,0.1,JJA
4468,2003-07-01,est_7,28.3367,2003.0,7,0.8524,07,6.0,-111.2,26.3,Neutro,0.1,JJA
4469,2003-07-01,est_8,29.5133,2003.0,7,0.4006,07,7.0,-111.5,26.8,Neutro,0.1,JJA
4470,2003-07-01,est_9,28.9517,2003.0,7,0.5817,07,8.0,-111.9,27.2,Neutro,0.1,JJA
4471,2003-08-01,est_1,30.59,2003.0,8,0.1655,08,0.0,-109.3,23.8,Neutro,0.2,JJA
4472,2003-08-01,est_10,29.42,2003.0,8,0.9658,08,9.0,-112.3,27.6,Neutro,0.2,JJA
4473,2003-08-01,est_11,29.7833,2003.0,8,0.6328,08,10.0,-112.6,28.0,Neutro,0.2,JJA
4474,2003-08-01,est_12,28.6572,2003.0,8,1.1408,08,11.0,-112.9,28.5,Neutro,0.2,JJA
4475,2003-08-01,est_13,29.5506,2003.0,8,1.1371,08,12.0,-113.2,28.9,Neutro,0.2,JJA
4476,2003-08-01,est_14,30.7372,2003.0,8,0.5524,08,13.0,-113.6,29.4,Neutro,0.2,JJA
4477,2003-08-01,est_15,31.1067,2003.0,8,0.3884,08,14.0,-114.0,29.7,Neutro,0.2,JJA
4478,2003-08-01,est_16,31.3989,2003.0,8,0.5458,08,15.0,-114.5,30.2,Neutro,0.2,JJA
4479,2003-08-01,est_17,31.5911,2003.0,8,0.7687,08,16.0,-114.5,30.7,Neutro,0.2,JJA
4480,2003-08-01,est_2,30.8856,2003.0,8,0.2104,08,1.0,-109.7,24.2,Neutro,0.2,JJA
4481,2003-08-01,est_3,30.69,2003.0,8,0.251,08,2.0,-110.1,24.6,Neutro,0.2,JJA
4482,2003-08-01,est_4,30.2839,2003.0,8,0.2546,08,3.0,-110.5,24.8,Neutro,0.2,JJA
4483,2003-08-01,est_5,30.925,2003.0,8,0.2199,08,4.0,-110.8,25.3,Neutro,0.2,JJA
4484,2003-08-01,est_6,31.4372,2003.0,8,0.2457,08,5.0,-111.1,25.8,Neutro,0.2,JJA
4485,2003-08-01,est_7,30.7183,2003.0,8,0.2704,08,6.0,-111.2,26.3,Neutro,0.2,JJA
4486,2003-08-01,est_8,31.3017,2003.0,8,0.2199,08,7.0,-111.5,26.8,Neutro,0.2,JJA
4487,2003-08-01,est_9,31.3878,2003.0,8,0.2919,08,8.0,-111.9,27.2,Neutro,0.2,JJA
4488,2003-09-01,est_1,30.1117,2003.0,9,0.1738,09,0.0,-109.3,23.8,Neutro,0.3,SON
4489,2003-09-01,est_10,29.3622,2003.0,9,0.9099,09,9.0,-112.3,27.6,Neutro,0.3,SON
4490,2003-09-01,est_11,29.6606,2003.0,9,1.0045,09,10.0,-112.6,28.0,Neutro,0.3,SON
4491,2003-09-01,est_12,28.5583,2003.0,9,1.8557,09,11.0,-112.9,28.5,Neutro,0.3,SON
4492,2003-09-01,est_13,29.0739,2003.0,9,1.4933,09,12.0,-113.2,28.9,Neutro,0.3,SON
4493,2003-09-01,est_14,30.0906,2003.0,9,0.8097,09,13.0,-113.6,29.4,Neutro,0.3,SON
4494,2003-09-01,est_15,30.6156,2003.0,9,0.4625,09,14.0,-114.0,29.7,Neutro,0.3,SON
4495,2003-09-01,est_16,30.9322,2003.0,9,1.135,09,15.0,-114.5,30.2,Neutro,0.3,SON
4496,2003-09-01,est_17,31.1772,2003.0,9,1.5968,09,16.0,-114.5,30.7,Neutro,0.3,SON
4497,2003-09-01,est_2,29.7517,2003.0,9,0.3175,09,1.0,-109.7,24.2,Neutro,0.3,SON
4498,2003-09-01,est_3,30.0028,2003.0,9,0.2614,09,2.0,-110.1,24.6,Neutro,0.3,SON
4499,2003-09-01,est_4,30.3967,2003.0,9,0.2954,09,3.0,-110.5,24.8,Neutro,0.3,SON
4500,2003-09-01,est_5,30.6967,2003.0,9,0.3144,09,4.0,-110.8,25.3,Neutro,0.3,SON
4501,2003-09-01,est_6,30.3583,2003.0,9,0.3763,09,5.0,-111.1,25.8,Neutro,0.3,SON
4502,2003-09-01,est_7,31.0122,2003.0,9,0.2788,09,6.0,-111.2,26.3,Neutro,0.3,SON
4503,2003-09-01,est_8,31.0217,2003.0,9,0.2656,09,7.0,-111.5,26.8,Neutro,0.3,SON
4504,2003-09-01,est_9,30.6994,2003.0,9,0.5349,09,8.0,-111.9,27.2,Neutro,0.3,SON
4505,2003-10-01,est_1,30.3389,2003.0,10,0.2288,10,0.0,-109.3,23.8,Neutro,0.3,SON
4506,2003-10-01,est_10,28.6583,2003.0,10,0.6135,10,9.0,-112.3,27.6,Neutro,0.3,SON
4507,2003-10-01,est_11,28.3567,2003.0,10,1.5572,10,10.0,-112.6,28.0,Neutro,0.3,SON
4508,2003-10-01,est_12,27.2445,2003.0,10,2.0014,10,11.0,-112.9,28.5,Neutro,0.3,SON
4509,2003-10-01,est_13,27.7167,2003.0,10,1.645,10,12.0,-113.2,28.9,Neutro,0.3,SON
4510,2003-10-01,est_14,27.7867,2003.0,10,1.6949,10,13.0,-113.6,29.4,Neutro,0.3,SON
4511,2003-10-01,est_15,28.7945,2003.0,10,0.6929,10,14.0,-114.0,29.7,Neutro,0.3,SON
4512,2003-10-01,est_16,29.0806,2003.0,10,1.1282,10,15.0,-114.5,30.2,Neutro,0.3,SON
4513,2003-10-01,est_17,29.2706,2003.0,10,1.2195,10,16.0,-114.5,30.7,Neutro,0.3,SON
4514,2003-10-01,est_2,29.8417,2003.0,10,0.2216,10,1.0,-109.7,24.2,Neutro,0.3,SON
4515,2003-10-01,est_3,29.395,2003.0,10,0.2226,10,2.0,-110.1,24.6,Neutro,0.3,SON
4516,2003-10-01,est_4,29.35,2003.0,10,0.256,10,3.0,-110.5,24.8,Neutro,0.3,SON
4517,2003-10-01,est_5,29.6639,2003.0,10,0.2167,10,4.0,-110.8,25.3,Neutro,0.3,SON
4518,2003-10-01,est_6,29.6106,2003.0,10,0.2635,10,5.0,-111.1,25.8,Neutro,0.3,SON
4519,2003-10-01,est_7,29.27,2003.0,10,0.2611,10,6.0,-111.2,26.3,Neutro,0.3,SON
4520,2003-10-01,est_8,29.0795,2003.0,10,0.2724,10,7.0,-111.5,26.8,Neutro,0.3,SON
4521,2003-10-01,est_9,28.9806,2003.0,10,0.4791,10,8.0,-111.9,27.2,Neutro,0.3,SON
4522,2003-11-01,est_1,27.035,2003.0,11,0.3879,11,0.0,-109.3,23.8,Neutro,0.4,SON
4523,2003-11-01,est_10,25.8378,2003.0,11,2.517,11,9.0,-112.3,27.6,Neutro,0.4,SON
4524,2003-11-01,est_11,24.1472,2003.0,11,3.1334,11,10.0,-112.6,28.0,Neutro,0.4,SON
4525,2003-11-01,est_12,23.1945,2003.0,11,4.4662,11,11.0,-112.9,28.5,Neutro,0.4,SON
4526,2003-11-01,est_13,23.9228,2003.0,11,2.5356,11,12.0,-113.2,28.9,Neutro,0.4,SON
4527,2003-11-01,est_14,23.3856,2003.0,11,2.0018,11,13.0,-113.6,29.4,Neutro,0.4,SON
4528,2003-11-01,est_15,23.7089,2003.0,11,1.961,11,14.0,-114.0,29.7,Neutro,0.4,SON
4529,2003-11-01,est_16,24.7733,2003.0,11,1.8804,11,15.0,-114.5,30.2,Neutro,0.4,SON
4530,2003-11-01,est_17,24.5689,2003.0,11,2.0657,11,16.0,-114.5,30.7,Neutro,0.4,SON
4531,2003-11-01,est_2,26.855,2003.0,11,0.4492,11,1.0,-109.7,24.2,Neutro,0.4,SON
4532,2003-11-01,est_3,26.5728,2003.0,11,0.4241,11,2.0,-110.1,24.6,Neutro,0.4,SON
4533,2003-11-01,est_4,27.0639,2003.0,11,0.7615,11,3.0,-110.5,24.8,Neutro,0.4,SON
4534,2003-11-01,est_5,26.2389,2003.0,11,0.7514,11,4.0,-110.8,25.3,Neutro,0.4,SON
4535,2003-11-01,est_6,26.4239,2003.0,11,0.8041,11,5.0,-111.1,25.8,Neutro,0.4,SON
4536,2003-11-01,est_7,25.6695,2003.0,11,0.8087,11,6.0,-111.2,26.3,Neutro,0.4,SON
4537,2003-11-01,est_8,25.7417,2003.0,11,0.8454,11,7.0,-111.5,26.8,Neutro,0.4,SON
4538,2003-11-01,est_9,25.4711,2003.0,11,1.3514,11,8.0,-111.9,27.2,Neutro,0.4,SON
4539,2003-12-01,est_1,23.6333,2003.0,12,0.6674,12,0.0,-109.3,23.8,Neutro,0.4,DJF
4540,2003-12-01,est_10,18.3617,2003.0,12,1.442,12,9.0,-112.3,27.6,Neutro,0.4,DJF
4541,2003-12-01,est_11,18.51,2003.0,12,1.4004,12,10.0,-112.6,28.0,Neutro,0.4,DJF
4542,2003-12-01,est_12,19.4878,2003.0,12,2.834,12,11.0,-112.9,28.5,Neutro,0.4,DJF
4543,2003-12-01,est_13,20.0361,2003.0,12,2.9884,12,12.0,-113.2,28.9,Neutro,0.4,DJF
4544,2003-12-01,est_14,18.8381,2003.0,12,2.7666,12,13.0,-113.6,29.4,Neutro,0.4,DJF
4545,2003-12-01,est_15,20.375,2003.0,12,3.4975,12,14.0,-114.0,29.7,Neutro,0.4,DJF
4546,2003-12-01,est_16,19.8783,2003.0,12,2.9709,12,15.0,-114.5,30.2,Neutro,0.4,DJF
4547,2003-12-01,est_17,19.7378,2003.0,12,2.8178,12,16.0,-114.5,30.7,Neutro,0.4,DJF
4548,2003-12-01,est_2,23.245,2003.0,12,0.8742,12,1.0,-109.7,24.2,Neutro,0.4,DJF
4549,2003-12-01,est_3,22.5039,2003.0,12,0.833,12,2.0,-110.1,24.6,Neutro,0.4,DJF
4550,2003-12-01,est_4,23.3172,2003.0,12,1.4625,12,3.0,-110.5,24.8,Neutro,0.4,DJF
4551,2003-12-01,est_5,22.0061,2003.0,12,3.3786,12,4.0,-110.8,25.3,Neutro,0.4,DJF
4552,2003-12-01,est_6,21.4694,2003.0,12,2.0673,12,5.0,-111.1,25.8,Neutro,0.4,DJF
4553,2003-12-01,est_7,20.8428,2003.0,12,1.1478,12,6.0,-111.2,26.3,Neutro,0.4,DJF
4554,2003-12-01,est_8,19.3328,2003.0,12,1.358,12,7.0,-111.5,26.8,Neutro,0.4,DJF
