fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni,estacion_climatica
2000-12-01,est_8,19.8917,2000.0,12,0.89,12,7.0,-111.5,26.8,Niña,-0.7,DJF
2000-12-01,est_9,19.3417,2000.0,12,1.0166,12,8.0,-111.9,27.2,Niña,-0.7,DJF
2001-01-01,est_1,21.9667,2001.0,1,0.6668,01,0.0,-109.3,23.8,Niña,-0.7,DJF
2001-01-01,est_10,17.6583,2001.0,1,0.9394,01,9.0,-112.3,27.6,Niña,-0.7,DJF
2001-01-01,est_11,17.2833,2001.0,1,0.6699,01,10.0,-112.6,28.0,Niña,-0.7,DJF
2001-01-01,est_12,16.1625,2001.0,1,0.7439,01,11.0,-112.9,28.5,Niña,-0.7,DJF
2001-01-01,est_13,16.7583,2001.0,1,0.8274,01,12.0,-113.2,28.9,Niña,-0.7,DJF
2001-01-01,est_14,18.1167,2001.0,1,0.7969,01,13.0,-113.6,29.4,Niña,-0.7,DJF
2001-01-01,est_15,17.3667,2001.0,1,1.0515,01,14.0,-114.0,29.7,Niña,-0.7,DJF
2001-01-01,est_16,17.0083,2001.0,1,1.465,01,15.0,-114.5,30.2,Niña,-0.7,DJF
2001-01-01,est_17,16.7917,2001.0,1,1.6452,01,16.0,-114.5,30.7,Niña,-0.7,DJF
2001-01-01,est_2,21.4333,2001.0,1,0.7295,01,1.0,-109.7,24.2,Niña,-0.7,DJF
2001-01-01,est_3,20.9667,2001.0,1,0.774,01,2.0,-110.1,24.6,Niña,-0.7,DJF
2001-01-01,est_4,20.525,2001.0,1,0.7286,01,3.0,-110.5,24.8,Niña,-0.7,DJF
2001-01-01,est_5,20.1083,2001.0,1,0.8142,01,4.0,-110.8,25.3,Niña,-0.7,DJF
2001-01-01,est_6,19.55,2001.0,1,0.7702,01,5.0,-111.1,25.8,Niña,-0.7,DJF
2001-01-01,est_7,19.3,2001.0,1,1.235,01,6.0,-111.2,26.3,Niña,-0.7,DJF
2001-01-01,est_8,19.9417,2001.0,1,0.7432,01,7.0,-111.5,26.8,Niña,-0.7,DJF
2001-01-01,est_9,18.45,2001.0,1,1.1261,01,8.0,-111.9,27.2,Niña,-0.7,DJF
2001-02-01,est_1,20.0167,2001.0,2,0.7143,02,0.0,-109.3,23.8,Niña,-0.5,DJF
2001-02-01,est_10,16.75,2001.0,2,0.6425,02,9.0,-112.3,27.6,Niña,-0.5,DJF
2001-02-01,est_11,15.9583,2001.0,2,1.0017,02,10.0,-112.6,28.0,Niña,-0.5,DJF
2001-02-01,est_12,15.4313,2001.0,2,0.9584,02,11.0,-112.9,28.5,Niña,-0.5,DJF
2001-02-01,est_13,15.6583,2001.0,2,1.1176,02,12.0,-113.2,28.9,Niña,-0.5,DJF
2001-02-01,est_14,15.5667,2001.0,2,0.8339,02,13.0,-113.6,29.4,Niña,-0.5,DJF
2001-02-01,est_15,16.4417,2001.0,2,1.3928,02,14.0,-114.0,29.7,Niña,-0.5,DJF
2001-02-01,est_16,16.3,2001.0,2,2.1933,02,15.0,-114.5,30.2,Niña,-0.5,DJF
2001-02-01,est_17,16.1917,2001.0,2,3.2332,02,16.0,-114.5,30.7,Niña,-0.5,DJF
2001-02-01,est_2,19.85,2001.0,2,0.846,02,1.0,-109.7,24.2,Niña,-0.5,DJF
2001-02-01,est_3,19.675,2001.0,2,0.7197,02,2.0,-110.1,24.6,Niña,-0.5,DJF
2001-02-01,est_4,18.0667,2001.0,2,0.7056,02,3.0,-110.5,24.8,Niña,-0.5,DJF
2001-02-01,est_5,18.8,2001.0,2,0.6506,02,4.0,-110.8,25.3,Niña,-0.5,DJF
2001-02-01,est_6,18.075,2001.0,2,0.7253,02,5.0,-111.1,25.8,Niña,-0.5,DJF
2001-02-01,est_7,17.9667,2001.0,2,0.8257,02,6.0,-111.2,26.3,Niña,-0.5,DJF
2001-02-01,est_8,17.7833,2001.0,2,0.6305,02,7.0,-111.5,26.8,Niña,-0.5,DJF
2001-02-01,est_9,17.0417,2001.0,2,1.1118,02,8.0,-111.9,27.2,Niña,-0.5,DJF
2001-03-01,est_1,20.8167,2001.0,3,0.9536,03,0.0,-109.3,23.8,Neutro,-0.4,MAM
2001-03-01,est_10,18.0667,2001.0,3,1.5593,03,9.0,-112.3,27.6,Neutro,-0.4,MAM
2001-03-01,est_11,16.6667,2001.0,3,0.8765,03,10.0,-112.6,28.0,Neutro,-0.4,MAM
2001-03-01,est_12,15.3938,2001.0,3,1.1156,03,11.0,-112.9,28.5,Neutro,-0.4,MAM
2001-03-01,est_13,15.9667,2001.0,3,1.1981,03,12.0,-113.2,28.9,Neutro,-0.4,MAM
2001-03-01,est_14,22.275,2001.0,3,3.535,03,13.0,-113.6,29.4,Neutro,-0.4,MAM
2001-03-01,est_15,16.6833,2001.0,3,6.3502,03,14.0,-114.0,29.7,Neutro,-0.4,MAM
2001-03-01,est_16,15.3667,2001.0,3,2.9669,03,15.0,-114.5,30.2,Neutro,-0.4,MAM
2001-03-01,est_17,16.4,2001.0,3,4.2111,03,16.0,-114.5,30.7,Neutro,-0.4,MAM
2001-03-01,est_2,20.8833,2001.0,3,1.3248,03,1.0,-109.7,24.2,Neutro,-0.4,MAM
2001-03-01,est_3,20.575,2001.0,3,1.4664,03,2.0,-110.1,24.6,Neutro,-0.4,MAM
2001-03-01,est_4,20.075,2001.0,3,1.1204,03,3.0,-110.5,24.8,Neutro,-0.4,MAM
2001-03-01,est_5,19.675,2001.0,3,1.0191,03,4.0,-110.8,25.3,Neutro,-0.4,MAM
2001-03-01,est_6,19.3333,2001.0,3,2.232,03,5.0,-111.1,25.8,Neutro,-0.4,MAM
2001-03-01,est_7,18.8583,2001.0,3,1.1461,03,6.0,-111.2,26.3,Neutro,-0.4,MAM
2001-03-01,est_8,18.6833,2001.0,3,0.8046,03,7.0,-111.5,26.8,Neutro,-0.4,MAM
2001-03-01,est_9,18.6167,2001.0,3,1.5507,03,8.0,-111.9,27.2,Neutro,-0.4,MAM
2001-04-01,est_1,22.3667,2001.0,4,0.8986,04,0.0,-109.3,23.8,Neutro,-0.3,MAM
2001-04-01,est_10,19.0667,2001.0,4,1.2007,04,9.0,-112.3,27.6,Neutro,-0.3,MAM
2001-04-01,est_11,18.5333,2001.0,4,1.0611,04,10.0,-112.6,28.0,Neutro,-0.3,MAM
2001-04-01,est_12,15.4125,2001.0,4,1.1968,04,11.0,-112.9,28.5,Neutro,-0.3,MAM
2001-04-01,est_13,17.4333,2001.0,4,1.3835,04,12.0,-113.2,28.9,Neutro,-0.3,MAM
2001-04-01,est_14,21.0167,2001.0,4,2.877,04,13.0,-113.6,29.4,Neutro,-0.3,MAM
2001-04-01,est_15,17.625,2001.0,4,3.549,04,14.0,-114.0,29.7,Neutro,-0.3,MAM
2001-04-01,est_16,17.5917,2001.0,4,1.9393,04,15.0,-114.5,30.2,Neutro,-0.3,MAM
2001-04-01,est_17,19.3583,2001.0,4,2.2746,04,16.0,-114.5,30.7,Neutro,-0.3,MAM
2001-04-01,est_2,22.2083,2001.0,4,1.4322,04,1.0,-109.7,24.2,Neutro,-0.3,MAM
2001-04-01,est_3,21.8417,2001.0,4,1.1324,04,2.0,-110.1,24.6,Neutro,-0.3,MAM
2001-04-01,est_4,21.25,2001.0,4,1.2146,04,3.0,-110.5,24.8,Neutro,-0.3,MAM
2001-04-01,est_5,21.3083,2001.0,4,1.3416,04,4.0,-110.8,25.3,Neutro,-0.3,MAM
2001-04-01,est_6,21.3833,2001.0,4,2.3839,04,5.0,-111.1,25.8,Neutro,-0.3,MAM
2001-04-01,est_7,21.15,2001.0,4,3.1214,04,6.0,-111.2,26.3,Neutro,-0.3,MAM
2001-04-01,est_8,20.2917,2001.0,4,0.7896,04,7.0,-111.5,26.8,Neutro,-0.3,MAM
2001-04-01,est_9,20.1583,2001.0,4,2.0155,04,8.0,-111.9,27.2,Neutro,-0.3,MAM
2001-05-01,est_1,25.3083,2001.0,5,0.411,05,0.0,-109.3,23.8,Neutro,-0.3,MAM
2001-05-01,est_10,24.2083,2001.0,5,1.4784,05,9.0,-112.3,27.6,Neutro,-0.3,MAM
2001-05-01,est_11,23.5,2001.0,5,1.7316,05,10.0,-112.6,28.0,Neutro,-0.3,MAM
2001-05-01,est_12,20.55,2001.0,5,2.7875,05,11.0,-112.9,28.5,Neutro,-0.3,MAM
2001-05-01,est_13,20.05,2001.0,5,3.256,05,12.0,-113.2,28.9,Neutro,-0.3,MAM
2001-05-01,est_14,36.075,2001.0,5,2.0557,05,13.0,-113.6,29.4,Neutro,-0.3,MAM
2001-05-01,est_15,22.8917,2001.0,5,1.3578,05,14.0,-114.0,29.7,Neutro,-0.3,MAM
2001-05-01,est_16,22.1083,2001.0,5,1.5439,05,15.0,-114.5,30.2,Neutro,-0.3,MAM
2001-05-01,est_17,23.6833,2001.0,5,1.6152,05,16.0,-114.5,30.7,Neutro,-0.3,MAM
2001-05-01,est_2,24.5083,2001.0,5,0.4409,05,1.0,-109.7,24.2,Neutro,-0.3,MAM
2001-05-01,est_3,24.375,2001.0,5,0.6751,05,2.0,-110.1,24.6,Neutro,-0.3,MAM
2001-05-01,est_4,23.9,2001.0,5,1.6069,05,3.0,-110.5,24.8,Neutro,-0.3,MAM
2001-05-01,est_5,24.8417,2001.0,5,1.959,05,4.0,-110.8,25.3,Neutro,-0.3,MAM
2001-05-01,est_6,24.85,2001.0,5,2.8927,05,5.0,-111.1,25.8,Neutro,-0.3,MAM
2001-05-01,est_7,24.8167,2001.0,5,1.6741,05,6.0,-111.2,26.3,Neutro,-0.3,MAM
2001-05-01,est_8,24.75,2001.0,5,1.4884,05,7.0,-111.5,26.8,Neutro,-0.3,MAM
2001-05-01,est_9,24.2333,2001.0,5,2.1363,05,8.0,-111.9,27.2,Neutro,-0.3,MAM
2001-06-01,est_1,26.7583,2001.0,6,0.4564,06,0.0,-109.3,23.8,Neutro,-0.1,JJA
2001-06-01,est_10,27.8417,2001.0,6,1.659,06,9.0,-112.3,27.6,Neutro,-0.1,JJA
2001-06-01,est_11,27.7167,2001.0,6,1.6326,06,10.0,-112.6,28.0,Neutro,-0.1,JJA
2001-06-01,est_12,24.1313,2001.0,6,4.0725,06,11.0,-112.9,28.5,Neutro,-0.1,JJA
2001-06-01,est_13,25.3083,2001.0,6,3.6158,06,12.0,-113.2,28.9,Neutro,-0.1,JJA
2001-06-01,est_14,36.6,2001.0,6,1.3458,06,13.0,-113.6,29.4,Neutro,-0.1,JJA
2001-06-01,est_15,25.9083,2001.0,6,0.9143,06,14.0,-114.0,29.7,Neutro,-0.1,JJA
2001-06-01,est_16,27.1167,2001.0,6,0.9704,06,15.0,-114.5,30.2,Neutro,-0.1,JJA
2001-06-01,est_17,26.9,2001.0,6,0.8965,06,16.0,-114.5,30.7,Neutro,-0.1,JJA
2001-06-01,est_2,26.5833,2001.0,6,0.4602,06,1.0,-109.7,24.2,Neutro,-0.1,JJA
2001-06-01,est_3,26.4417,2001.0,6,3.2624,06,2.0,-110.1,24.6,Neutro,-0.1,JJA
2001-06-01,est_4,25.8,2001.0,6,2.9108,06,3.0,-110.5,24.8,Neutro,-0.1,JJA
2001-06-01,est_5,25.9083,2001.0,6,2.7996,06,4.0,-110.8,25.3,Neutro,-0.1,JJA
2001-06-01,est_6,25.9083,2001.0,6,1.6559,06,5.0,-111.1,25.8,Neutro,-0.1,JJA
2001-06-01,est_7,26.9167,2001.0,6,0.9335,06,6.0,-111.2,26.3,Neutro,-0.1,JJA
2001-06-01,est_8,26.875,2001.0,6,1.0019,06,7.0,-111.5,26.8,Neutro,-0.1,JJA
2001-06-01,est_9,27.6667,2001.0,6,1.4151,06,8.0,-111.9,27.2,Neutro,-0.1,JJA
2001-07-01,est_1,29.5583,2001.0,7,0.2782,07,0.0,-109.3,23.8,Neutro,-0.1,JJA
2001-07-01,est_10,28.6,2001.0,7,0.4812,07,9.0,-112.3,27.6,Neutro,-0.1,JJA
2001-07-01,est_11,28.725,2001.0,7,0.3933,07,10.0,-112.6,28.0,Neutro,-0.1,JJA
2001-07-01,est_12,29.1563,2001.0,7,1.9308,07,11.0,-112.9,28.5,Neutro,-0.1,JJA
2001-07-01,est_13,28.1833,2001.0,7,1.2081,07,12.0,-113.2,28.9,Neutro,-0.1,JJA
2001-07-01,est_14,35.9083,2001.0,7,0.7995,07,13.0,-113.6,29.4,Neutro,-0.1,JJA
2001-07-01,est_15,29.075,2001.0,7,0.6548,07,14.0,-114.0,29.7,Neutro,-0.1,JJA
2001-07-01,est_16,29.3083,2001.0,7,0.6561,07,15.0,-114.5,30.2,Neutro,-0.1,JJA
2001-07-01,est_17,30.15,2001.0,7,0.6896,07,16.0,-114.5,30.7,Neutro,-0.1,JJA
2001-07-01,est_2,28.9083,2001.0,7,0.2823,07,1.0,-109.7,24.2,Neutro,-0.1,JJA
2001-07-01,est_3,28.4083,2001.0,7,0.4546,07,2.0,-110.1,24.6,Neutro,-0.1,JJA
2001-07-01,est_4,28.1667,2001.0,7,0.4792,07,3.0,-110.5,24.8,Neutro,-0.1,JJA
2001-07-01,est_5,28.15,2001.0,7,0.3883,07,4.0,-110.8,25.3,Neutro,-0.1,JJA
2001-07-01,est_6,28.3083,2001.0,7,0.4451,07,5.0,-111.1,25.8,Neutro,-0.1,JJA
2001-07-01,est_7,28.8917,2001.0,7,0.3532,07,6.0,-111.2,26.3,Neutro,-0.1,JJA
2001-07-01,est_8,29.0167,2001.0,7,0.4444,07,7.0,-111.5,26.8,Neutro,-0.1,JJA
2001-07-01,est_9,27.9,2001.0,7,0.6894,07,8.0,-111.9,27.2,Neutro,-0.1,JJA
2001-08-01,est_1,30.825,2001.0,8,0.2051,08,0.0,-109.3,23.8,Neutro,-0.1,JJA
2001-08-01,est_10,30.25,2001.0,8,0.3318,08,9.0,-112.3,27.6,Neutro,-0.1,JJA
2001-08-01,est_11,29.8583,2001.0,8,0.9818,08,10.0,-112.6,28.0,Neutro,-0.1,JJA
2001-08-01,est_12,29.1188,2001.0,8,1.5298,08,11.0,-112.9,28.5,Neutro,-0.1,JJA
2001-08-01,est_13,29.225,2001.0,8,1.6639,08,12.0,-113.2,28.9,Neutro,-0.1,JJA
2001-08-01,est_14,39.3,2001.0,8,0.7883,08,13.0,-113.6,29.4,Neutro,-0.1,JJA
2001-08-01,est_15,29.7667,2001.0,8,0.5021,08,14.0,-114.0,29.7,Neutro,-0.1,JJA
2001-08-01,est_16,30.3,2001.0,8,0.4035,08,15.0,-114.5,30.2,Neutro,-0.1,JJA
2001-08-01,est_17,31.0667,2001.0,8,0.701,08,16.0,-114.5,30.7,Neutro,-0.1,JJA
2001-08-01,est_2,30.975,2001.0,8,0.2153,08,1.0,-109.7,24.2,Neutro,-0.1,JJA
2001-08-01,est_3,30.6583,2001.0,8,0.3032,08,2.0,-110.1,24.6,Neutro,-0.1,JJA
2001-08-01,est_4,29.975,2001.0,8,0.2889,08,3.0,-110.5,24.8,Neutro,-0.1,JJA
2001-08-01,est_5,30.1667,2001.0,8,0.2365,08,4.0,-110.8,25.3,Neutro,-0.1,JJA
2001-08-01,est_6,29.6833,2001.0,8,0.3706,08,5.0,-111.1,25.8,Neutro,-0.1,JJA
2001-08-01,est_7,30.2833,2001.0,8,0.2278,08,6.0,-111.2,26.3,Neutro,-0.1,JJA
2001-08-01,est_8,29.8917,2001.0,8,0.3514,08,7.0,-111.5,26.8,Neutro,-0.1,JJA
2001-08-01,est_9,29.9083,2001.0,8,0.7088,08,8.0,-111.9,27.2,Neutro,-0.1,JJA
2001-09-01,est_1,31.05,2001.0,9,0.1517,09,0.0,-109.3,23.8,Neutro,-0.2,SON
2001-09-01,est_10,29.6667,2001.0,9,0.7059,09,9.0,-112.3,27.6,Neutro,-0.2,SON
2001-09-01,est_11,30.6,2001.0,9,0.638,09,10.0,-112.6,28.0,Neutro,-0.2,SON
2001-09-01,est_12,29.3625,2001.0,9,1.4448,09,11.0,-112.9,28.5,Neutro,-0.2,SON
2001-09-01,est_13,29.6583,2001.0,9,1.6693,09,12.0,-113.2,28.9,Neutro,-0.2,SON
2001-09-01,est_14,35.6893,2001.0,9,0.5869,09,13.0,-113.6,29.4,Neutro,-0.2,SON
2001-09-01,est_15,29.575,2001.0,9,0.5514,09,14.0,-114.0,29.7,Neutro,-0.2,SON
2001-09-01,est_16,30.2,2001.0,9,0.704,09,15.0,-114.5,30.2,Neutro,-0.2,SON
2001-09-01,est_17,31.0833,2001.0,9,1.2082,09,16.0,-114.5,30.7,Neutro,-0.2,SON
2001-09-01,est_2,31.1833,2001.0,9,0.163,09,1.0,-109.7,24.2,Neutro,-0.2,SON
2001-09-01,est_3,31.05,2001.0,9,0.1774,09,2.0,-110.1,24.6,Neutro,-0.2,SON
2001-09-01,est_4,30.4667,2001.0,9,0.2338,09,3.0,-110.5,24.8,Neutro,-0.2,SON
2001-09-01,est_5,30.8333,2001.0,9,0.2202,09,4.0,-110.8,25.3,Neutro,-0.2,SON
2001-09-01,est_6,30.175,2001.0,9,0.2101,09,5.0,-111.1,25.8,Neutro,-0.2,SON
2001-09-01,est_7,30.7917,2001.0,9,0.1866,09,6.0,-111.2,26.3,Neutro,-0.2,SON
2001-09-01,est_8,30.675,2001.0,9,0.269,09,7.0,-111.5,26.8,Neutro,-0.2,SON
2001-09-01,est_9,30.45,2001.0,9,0.539,09,8.0,-111.9,27.2,Neutro,-0.2,SON
2001-10-01,est_1,29.0583,2001.0,10,0.3103,10,0.0,-109.3,23.8,Neutro,-0.3,SON
2001-10-01,est_10,28.4917,2001.0,10,0.5059,10,9.0,-112.3,27.6,Neutro,-0.3,SON
2001-10-01,est_11,28.2667,2001.0,10,0.8445,10,10.0,-112.6,28.0,Neutro,-0.3,SON
2001-10-01,est_12,27.3562,2001.0,10,1.4878,10,11.0,-112.9,28.5,Neutro,-0.3,SON
2001-10-01,est_13,27.6083,2001.0,10,1.5271,10,12.0,-113.2,28.9,Neutro,-0.3,SON
2001-10-01,est_14,30.7583,2001.0,10,1.6931,10,13.0,-113.6,29.4,Neutro,-0.3,SON
2001-10-01,est_15,27.85,2001.0,10,1.2006,10,14.0,-114.0,29.7,Neutro,-0.3,SON
2001-10-01,est_16,28.1,2001.0,10,1.0809,10,15.0,-114.5,30.2,Neutro,-0.3,SON
2001-10-01,est_17,28.3917,2001.0,10,1.5592,10,16.0,-114.5,30.7,Neutro,-0.3,SON
2001-10-01,est_2,29.0333,2001.0,10,0.2732,10,1.0,-109.7,24.2,Neutro,-0.3,SON
2001-10-01,est_3,28.8083,2001.0,10,0.5062,10,2.0,-110.1,24.6,Neutro,-0.3,SON
2001-10-01,est_4,28.6333,2001.0,10,0.4118,10,3.0,-110.5,24.8,Neutro,-0.3,SON
2001-10-01,est_5,28.5,2001.0,10,0.315,10,4.0,-110.8,25.3,Neutro,-0.3,SON
2001-10-01,est_6,28.825,2001.0,10,0.3033,10,5.0,-111.1,25.8,Neutro,-0.3,SON
2001-10-01,est_7,28.8167,2001.0,10,0.292,10,6.0,-111.2,26.3,Neutro,-0.3,SON
2001-10-01,est_8,28.5917,2001.0,10,0.3719,10,7.0,-111.5,26.8,Neutro,-0.3,SON
2001-10-01,est_9,28.575,2001.0,10,0.3964,10,8.0,-111.9,27.2,Neutro,-0.3,SON
2001-11-01,est_1,28.5583,2001.0,11,0.1922,11,0.0,-109.3,23.8,Neutro,-0.3,SON
2001-11-01,est_10,26.5167,2001.0,11,1.2115,11,9.0,-112.3,27.6,Neutro,-0.3,SON
2001-11-01,est_11,23.975,2001.0,11,2.5736,11,10.0,-112.6,28.0,Neutro,-0.3,SON
2001-11-01,est_12,24.5813,2001.0,11,1.8417,11,11.0,-112.9,28.5,Neutro,-0.3,SON
2001-11-01,est_13,24.8083,2001.0,11,1.3643,11,12.0,-113.2,28.9,Neutro,-0.3,SON
2001-11-01,est_14,23.6417,2001.0,11,1.7663,11,13.0,-113.6,29.4,Neutro,-0.3,SON
2001-11-01,est_15,25.0667,2001.0,11,1.1395,11,14.0,-114.0,29.7,Neutro,-0.3,SON
2001-11-01,est_16,25.425,2001.0,11,1.5456,11,15.0,-114.5,30.2,Neutro,-0.3,SON
2001-11-01,est_17,25.25,2001.0,11,1.7858,11,16.0,-114.5,30.7,Neutro,-0.3,SON
2001-11-01,est_2,28.4833,2001.0,11,0.2097,11,1.0,-109.7,24.2,Neutro,-0.3,SON
2001-11-01,est_3,27.6667,2001.0,11,0.2993,11,2.0,-110.1,24.6,Neutro,-0.3,SON
2001-11-01,est_4,27.55,2001.0,11,0.3087,11,3.0,-110.5,24.8,Neutro,-0.3,SON
2001-11-01,est_5,27.375,2001.0,11,0.2942,11,4.0,-110.8,25.3,Neutro,-0.3,SON
2001-11-01,est_6,26.875,2001.0,11,0.3031,11,5.0,-111.1,25.8,Neutro,-0.3,SON
2001-11-01,est_7,27.025,2001.0,11,0.4158,11,6.0,-111.2,26.3,Neutro,-0.3,SON
2001-11-01,est_8,27.1083,2001.0,11,0.5826,11,7.0,-111.5,26.8,Neutro,-0.3,SON
2001-11-01,est_9,26.6,2001.0,11,0.7484,11,8.0,-111.9,27.2,Neutro,-0.3,SON
2001-12-01,est_1,25.425,2001.0,12,0.7603,12,0.0,-109.3,23.8,Neutro,-0.3,DJF
2001-12-01,est_10,19.775,2001.0,12,1.0495,12,9.0,-112.3,27.6,Neutro,-0.3,DJF
2001-12-01,est_11,19.4917,2001.0,12,1.2477,12,10.0,-112.6,28.0,Neutro,-0.3,DJF
2001-12-01,est_12,19.2,2001.0,12,1.1126,12,11.0,-112.9,28.5,Neutro,-0.3,DJF
2001-12-01,est_13,19.6917,2001.0,12,1.108,12,12.0,-113.2,28.9,Neutro,-0.3,DJF
2001-12-01,est_14,19.9083,2001.0,12,1.4349,12,13.0,-113.6,29.4,Neutro,-0.3,DJF
2001-12-01,est_15,19.4417,2001.0,12,1.3847,12,14.0,-114.0,29.7,Neutro,-0.3,DJF
2001-12-01,est_16,19.6667,2001.0,12,1.2598,12,15.0,-114.5,30.2,Neutro,-0.3,DJF
2001-12-01,est_17,20.0333,2001.0,12,1.3016,12,16.0,-114.5,30.7,Neutro,-0.3,DJF
2001-12-01,est_2,23.8417,2001.0,12,0.8601,12,1.0,-109.7,24.2,Neutro,-0.3,DJF
2001-12-01,est_3,23.3667,2001.0,12,0.8072,12,2.0,-110.1,24.6,Neutro,-0.3,DJF
2001-12-01,est_4,23.9083,2001.0,12,0.7457,12,3.0,-110.5,24.8,Neutro,-0.3,DJF
2001-12-01,est_5,23.7333,2001.0,12,0.7017,12,4.0,-110.8,25.3,Neutro,-0.3,DJF
2001-12-01,est_6,22.925,2001.0,12,0.8958,12,5.0,-111.1,25.8,Neutro,-0.3,DJF
2001-12-01,est_7,21.8917,2001.0,12,0.8258,12,6.0,-111.2,26.3,Neutro,-0.3,DJF
2001-12-01,est_8,20.2417,2001.0,12,1.081,12,7.0,-111.5,26.8,Neutro,-0.3,DJF
2001-12-01,est_9,21.05,2001.0,12,0.9915,12,8.0,-111.9,27.2,Neutro,-0.3,DJF
2002-01-01,est_1,21.425,2002.0,1,0.6646,01,0.0,-109.3,23.8,Neutro,-0.1,DJF
2002-01-01,est_10,16.5083,2002.0,1,1.3674,01,9.0,-112.3,27.6,Neutro,-0.1,DJF
2002-01-01,est_11,16.0833,2002.0,1,0.9401,01,10.0,-112.6,28.0,Neutro,-0.1,DJF
2002-01-01,est_12,15.6938,2002.0,1,1.5016,01,11.0,-112.9,28.5,Neutro,-0.1,DJF
2002-01-01,est_13,16.8083,2002.0,1,1.6894,01,12.0,-113.2,28.9,Neutro,-0.1,DJF
2002-01-01,est_14,15.5833,2002.0,1,1.1631,01,13.0,-113.6,29.4,Neutro,-0.1,DJF
2002-01-01,est_15,16.7667,2002.0,1,1.185,01,14.0,-114.0,29.7,Neutro,-0.1,DJF
2002-01-01,est_16,16.6917,2002.0,1,1.3711,01,15.0,-114.5,30.2,Neutro,-0.1,DJF
2002-01-01,est_17,16.6833,2002.0,1,1.7028,01,16.0,-114.5,30.7,Neutro,-0.1,DJF
2002-01-01,est_2,21.0833,2002.0,1,0.9511,01,1.0,-109.7,24.2,Neutro,-0.1,DJF
2002-01-01,est_3,20.1333,2002.0,1,1.5387,01,2.0,-110.1,24.6,Neutro,-0.1,DJF
2002-01-01,est_4,20.6,2002.0,1,1.2357,01,3.0,-110.5,24.8,Neutro,-0.1,DJF
2002-01-01,est_5,20.3667,2002.0,1,1.0174,01,4.0,-110.8,25.3,Neutro,-0.1,DJF
2002-01-01,est_6,19.7333,2002.0,1,0.8093,01,5.0,-111.1,25.8,Neutro,-0.1,DJF
2002-01-01,est_7,18.9333,2002.0,1,0.9181,01,6.0,-111.2,26.3,Neutro,-0.1,DJF
2002-01-01,est_8,18.225,2002.0,1,1.0169,01,7.0,-111.5,26.8,Neutro,-0.1,DJF
2002-01-01,est_9,18.3333,2002.0,1,0.9226,01,8.0,-111.9,27.2,Neutro,-0.1,DJF
2002-02-01,est_1,20.0167,2002.0,2,0.6625,02,0.0,-109.3,23.8,Neutro,0,DJF
2002-02-01,est_10,16.75,2002.0,2,0.8999,02,9.0,-112.3,27.6,Neutro,0,DJF
2002-02-01,est_11,15.9583,2002.0,2,0.7685,02,10.0,-112.6,28.0,Neutro,0,DJF
2002-02-01,est_12,15.4313,2002.0,2,0.8524,02,11.0,-112.9,28.5,Neutro,0,DJF
2002-02-01,est_13,15.6583,2002.0,2,0.8212,02,12.0,-113.2,28.9,Neutro,0,DJF
2002-02-01,est_14,15.5667,2002.0,2,1.194,02,13.0,-113.6,29.4,Neutro,0,DJF
2002-02-01,est_15,16.4417,2002.0,2,1.2203,02,14.0,-114.0,29.7,Neutro,0,DJF
2002-02-01,est_16,16.3,2002.0,2,1.5056,02,15.0,-114.5,30.2,Neutro,0,DJF
2002-02-01,est_17,16.1917,2002.0,2,3.979,02,16.0,-114.5,30.7,Neutro,0,DJF
2002-02-01,est_2,19.85,2002.0,2,1.1606,02,1.0,-109.7,24.2,Neutro,0,DJF
2002-02-01,est_3,19.675,2002.0,2,1.1394,02,2.0,-110.1,24.6,Neutro,0,DJF
2002-02-01,est_4,18.0667,2002.0,2,1.4726,02,3.0,-110.5,24.8,Neutro,0,DJF
2002-02-01,est_5,18.8,2002.0,2,1.4807,02,4.0,-110.8,25.3,Neutro,0,DJF
2002-02-01,est_6,18.075,2002.0,2,1.5284,02,5.0,-111.1,25.8,Neutro,0,DJF
2002-02-01,est_7,17.9667,2002.0,2,0.975,02,6.0,-111.2,26.3,Neutro,0,DJF
2002-02-01,est_8,17.7833,2002.0,2,0.9065,02,7.0,-111.5,26.8,Neutro,0,DJF
2002-02-01,est_9,17.0417,2002.0,2,0.8587,02,8.0,-111.9,27.2,Neutro,0,DJF
2002-03-01,est_1,21.6417,2002.0,3,0.9606,03,0.0,-109.3,23.8,Neutro,0.1,MAM
2002-03-01,est_10,18.6,2002.0,3,1.3658,03,9.0,-112.3,27.6,Neutro,0.1,MAM
2002-03-01,est_11,18.0667,2002.0,3,1.0199,03,10.0,-112.6,28.0,Neutro,0.1,MAM
2002-03-01,est_12,15.8625,2002.0,3,0.8839,03,11.0,-112.9,28.5,Neutro,0.1,MAM
2002-03-01,est_13,15.925,2002.0,3,0.9269,03,12.0,-113.2,28.9,Neutro,0.1,MAM
2002-03-01,est_14,15.8167,2002.0,3,1.0122,03,13.0,-113.6,29.4,Neutro,0.1,MAM
2002-03-01,est_15,16.8417,2002.0,3,1.5343,03,14.0,-114.0,29.7,Neutro,0.1,MAM
2002-03-01,est_16,17.0,2002.0,3,8.1393,03,15.0,-114.5,30.2,Neutro,0.1,MAM
2002-03-01,est_17,17.4917,2002.0,3,8.5278,03,16.0,-114.5,30.7,Neutro,0.1,MAM
